month,scenario,lot,date,trades,tp,sl,be,daily_pnl_usd,balance_usd,drawdown_usd,drawdown_pct,distance_daily_limit_usd,distance_total_limit_usd,danger_zone,toxic_cluster_detected,toxic_cluster_reason
2020-03,guardrails_completos,1.0,2020-03-04,2,2,0,0,196.31,100360.05,0.0,0.0,4196.31,8360.05,No,False,
2020-03,guardrails_completos,1.0,2020-03-05,1,1,0,0,169.79,100529.84,0.0,0.0,4169.79,8529.84,No,False,
2020-03,guardrails_completos,1.0,2020-03-10,17,11,6,0,988.36,101518.2,0.0,0.0,4988.36,9518.2,No,True,cluster_2_consecutive_sl_block_180m
2020-03,guardrails_completos,1.0,2020-03-11,11,9,2,0,1128.02,102646.22,0.0,0.0,5128.02,10646.22,No,False,
2020-03,guardrails_completos,1.0,2020-03-12,15,9,6,0,770.2,103416.43,0.0,0.0,4770.2,11416.43,No,True,cluster_2_consecutive_sl_block_180m
2020-03,guardrails_completos,1.0,2020-03-13,3,1,2,0,-89.71,103326.72,89.71,0.000897,3910.29,11326.72,No,True,friday_2sl_safe_mode
2020-03,guardrails_completos,1.0,2020-03-17,14,10,4,0,1210.18,104536.9,0.0,0.0,5210.18,12536.9,No,True,cluster_2_consecutive_sl_block_180m
2020-03,guardrails_completos,1.0,2020-03-18,14,10,4,0,1221.36,105758.26,0.0,0.0,5221.36,13758.26,No,False,
2020-03,guardrails_completos,1.0,2020-03-19,9,4,5,0,40.38,105798.64,0.0,0.0,4040.38,13798.64,No,True,cluster_2_consecutive_sl_block_180m
2020-03,guardrails_completos,1.0,2020-03-20,6,4,2,0,400.53,106199.17,0.0,0.0,4400.53,14199.17,No,True,friday_2sl_safe_mode
2020-03,guardrails_completos,1.0,2020-03-25,1,1,0,0,177.93,106377.1,0.0,0.0,4177.93,14377.1,No,False,
2020-03,guardrails_completos,1.0,2020-03-26,8,6,2,0,771.93,107149.03,0.0,0.0,4771.93,15149.03,No,False,
2020-03,guardrails_completos,1.0,2020-03-27,11,11,0,0,1894.2,109043.23,0.0,0.0,5894.2,17043.23,No,False,
2020-03,guardrails_completos,1.0,2020-03-31,1,1,0,0,165.97,109209.2,0.0,0.0,4165.97,17209.2,No,False,
2022-04,baseline,1.0,2022-04-01,1,1,0,0,175.56,100175.56,0.0,0.0,4175.56,8175.56,No,False,
2022-04,baseline,1.0,2022-04-05,5,5,0,0,749.09,100924.65,0.0,0.0,4749.09,8924.65,No,False,
2022-04,baseline,1.0,2022-04-06,1,1,0,0,175.81,101100.46,0.0,0.0,4175.81,9100.46,No,False,
2022-04,baseline,1.0,2022-04-08,3,3,0,0,503.01,101603.47,0.0,0.0,4503.01,9603.47,No,False,
2022-04,baseline,1.0,2022-04-12,1,1,0,0,19.59,101623.07,0.0,0.0,4019.59,9623.07,No,False,
2022-04,baseline,1.0,2022-04-13,3,2,1,0,213.91,101836.97,0.0,0.0,4213.91,9836.97,No,False,
2022-04,baseline,1.0,2022-04-14,4,4,0,0,668.94,102505.91,0.0,0.0,4668.94,10505.91,No,False,
2022-04,baseline,1.0,2022-04-15,2,2,0,0,203.25,102709.16,0.0,0.0,4203.25,10709.16,No,False,
2022-04,baseline,1.0,2022-04-19,4,3,1,0,388.59,103097.75,0.0,0.0,4388.59,11097.75,No,False,
2022-04,baseline,1.0,2022-04-20,4,3,1,0,212.08,103309.84,0.0,0.0,4212.08,11309.84,No,False,
2022-04,baseline,1.0,2022-04-21,11,7,4,0,650.27,103960.11,0.0,0.0,4650.27,11960.11,No,False,
2022-04,baseline,1.0,2022-04-22,8,6,2,0,652.14,104612.25,0.0,0.0,4652.14,12612.25,No,False,
2022-04,baseline,1.0,2022-04-26,7,6,1,0,849.86,105462.11,0.0,0.0,4849.86,13462.11,No,False,
