group,scenario,month,entry_time,decision_id,symbol,direction,result_if_taken,r_if_taken,net_pips_if_taken,reason,cluster_id,cluster_consecutive_sl,daily_sl_count,session_sl_count,daily_drawdown_r,friday_risk,spread_deteriorated,safe_mode_active,blocked_until
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T11:25:00+00:00,EURUSD-2020-03-19T11:25:00Z-000324,EURUSD,SELL,LOSS,-1.318998,-13.18998,cluster_2_consecutive_sl_block_180m,47,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T11:35:00+00:00,EURUSD-2020-03-19T11:35:00Z-000325,EURUSD,SELL,WIN,1.724764,17.24764,cluster_2_consecutive_sl_block_180m,48,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T11:40:00+00:00,EURUSD-2020-03-19T11:40:00Z-000326,EURUSD,SELL,WIN,1.696335,16.96335,cluster_2_consecutive_sl_block_180m,49,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T19:00:00+00:00,EURUSD-2020-03-19T19:00:00Z-000331,EURUSD,BUY,WIN,1.793904,17.93904,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T19:15:00+00:00,EURUSD-2020-03-19T19:15:00Z-000332,EURUSD,BUY,WIN,1.679756,16.79756,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T19:35:00+00:00,EURUSD-2020-03-19T19:35:00Z-000333,EURUSD,BUY,LOSS,-1.249483,-12.49483,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T19:40:00+00:00,EURUSD-2020-03-19T19:40:00Z-000334,EURUSD,BUY,LOSS,-1.185923,-11.85923,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T21:00:00+00:00,EURUSD-2020-03-19T21:00:00Z-000335,EURUSD,BUY,WIN,1.716922,17.16922,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-19T21:15:00+00:00,EURUSD-2020-03-19T21:15:00Z-000336,EURUSD,BUY,LOSS,-1.292457,-12.92457,cluster_2_consecutive_sl_block_180m,51,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T14:50:00+00:00,EURUSD-2020-03-20T14:50:00Z-000364,EURUSD,SELL,WIN,1.652244,16.52244,cluster_2_consecutive_sl_block_180m,53,2,4,3,5.26418,True,False,False,2020-03-20T17:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T17:00:00+00:00,EURUSD-2020-03-20T17:00:00Z-000365,EURUSD,SELL,LOSS,-1.251295,-12.51295,cluster_2_consecutive_sl_block_180m,53,2,4,0,5.26418,True,False,False,2020-03-20T17:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T17:05:00+00:00,EURUSD-2020-03-20T17:05:00Z-000366,EURUSD,SELL,WIN,1.789154,17.89154,cluster_2_consecutive_sl_block_180m,53,2,4,0,5.26418,True,False,False,2020-03-20T17:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T18:35:00+00:00,EURUSD-2020-03-20T18:35:00Z-000373,EURUSD,BUY,LOSS,-1.371924,-13.71924,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T18:45:00+00:00,EURUSD-2020-03-20T18:45:00Z-000374,EURUSD,BUY,LOSS,-1.231766,-12.31766,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T18:50:00+00:00,EURUSD-2020-03-20T18:50:00Z-000375,EURUSD,BUY,LOSS,-1.351597,-13.51597,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T18:55:00+00:00,EURUSD-2020-03-20T18:55:00Z-000376,EURUSD,BUY,WIN,1.646818,16.46818,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T19:15:00+00:00,EURUSD-2020-03-20T19:15:00Z-000377,EURUSD,BUY,LOSS,-1.274393,-12.74393,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T21:20:00+00:00,EURUSD-2020-03-20T21:20:00Z-000378,EURUSD,BUY,LOSS,-1.275051,-12.75051,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2020-03,2020-03-20T21:30:00+00:00,EURUSD-2020-03-20T21:30:00Z-000379,EURUSD,BUY,WIN,1.755455,17.55455,cluster_2_consecutive_sl_block_180m,55,2,8,4,10.549719,True,False,False,2020-03-20T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2022-04,2022-04-27T12:10:00+00:00,EURUSD-2022-04-27T12:10:00Z-002675,EURUSD,SELL,LOSS,-1.358605,-13.58605,cluster_2_consecutive_sl_block_180m,90,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2022-04,2022-04-27T12:25:00+00:00,EURUSD-2022-04-27T12:25:00Z-002676,EURUSD,SELL,WIN,1.61507,16.1507,cluster_2_consecutive_sl_block_180m,90,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2022-04,2022-04-27T14:30:00+00:00,EURUSD-2022-04-27T14:30:00Z-002677,EURUSD,SELL,WIN,1.606485,16.06485,cluster_2_consecutive_sl_block_180m,90,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
stress_ex_2026_04,cluster_only_2sl,2022-04,2022-04-27T18:35:00+00:00,EURUSD-2022-04-27T18:35:00Z-002682,EURUSD,SELL,LOSS,-1.273887,-12.73887,cluster_2_consecutive_sl_block_180m,93,2,5,3,6.648262,False,False,False,2022-04-27T21:35:00+00:00
stress_ex_2026_04,cluster_only_2sl,2022-04,2022-04-28T11:40:00+00:00,EURUSD-2022-04-28T11:40:00Z-002690,EURUSD,SELL,WIN,1.624027,16.24027,cluster_2_consecutive_sl_block_180m,96,2,3,3,3.917708,False,False,False,2022-04-28T12:50:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T10:20:00+00:00,EURUSD-2020-03-10T10:20:00Z-000113,EURUSD,SELL,WIN,1.68786,16.8786,cluster_3_consecutive_sl_safe_mode,7,3,8,8,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T10:55:00+00:00,EURUSD-2020-03-10T10:55:00Z-000114,EURUSD,SELL,WIN,1.553808,15.53808,cluster_3_consecutive_sl_safe_mode,7,3,8,8,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T11:45:00+00:00,EURUSD-2020-03-10T11:45:00Z-000115,EURUSD,SELL,LOSS,-1.345558,-13.45558,cluster_3_consecutive_sl_safe_mode,7,3,8,8,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T12:40:00+00:00,EURUSD-2020-03-10T12:40:00Z-000117,EURUSD,BUY,WIN,1.569357,15.69357,cluster_3_consecutive_sl_safe_mode,8,0,8,0,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T14:00:00+00:00,EURUSD-2020-03-10T14:00:00Z-000118,EURUSD,BUY,WIN,1.662892,16.62892,cluster_3_consecutive_sl_safe_mode,9,0,8,0,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T14:35:00+00:00,EURUSD-2020-03-10T14:35:00Z-000120,EURUSD,SELL,WIN,1.553935,15.53935,cluster_3_consecutive_sl_safe_mode,10,0,8,0,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-10T17:30:00+00:00,EURUSD-2020-03-10T17:30:00Z-000122,EURUSD,SELL,WIN,1.651715,16.51715,cluster_3_consecutive_sl_safe_mode,11,0,8,0,10.864981,False,False,True,2020-03-10T18:15:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T10:40:00+00:00,EURUSD-2020-03-19T10:40:00Z-000320,EURUSD,SELL,LOSS,-1.249064,-12.49064,cluster_3_consecutive_sl_safe_mode,34,3,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T10:45:00+00:00,EURUSD-2020-03-19T10:45:00Z-000321,EURUSD,SELL,WIN,1.634328,16.34328,cluster_3_consecutive_sl_safe_mode,34,3,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T10:55:00+00:00,EURUSD-2020-03-19T10:55:00Z-000322,EURUSD,SELL,WIN,1.767172,17.67172,cluster_3_consecutive_sl_safe_mode,34,3,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T11:00:00+00:00,EURUSD-2020-03-19T11:00:00Z-000323,EURUSD,BUY,WIN,1.621299,16.21299,cluster_3_consecutive_sl_safe_mode,35,0,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T11:25:00+00:00,EURUSD-2020-03-19T11:25:00Z-000324,EURUSD,SELL,LOSS,-1.318998,-13.18998,cluster_3_consecutive_sl_safe_mode,36,0,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T11:35:00+00:00,EURUSD-2020-03-19T11:35:00Z-000325,EURUSD,SELL,WIN,1.724764,17.24764,cluster_3_consecutive_sl_safe_mode,37,0,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T11:40:00+00:00,EURUSD-2020-03-19T11:40:00Z-000326,EURUSD,SELL,WIN,1.696335,16.96335,cluster_3_consecutive_sl_safe_mode,38,0,8,8,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T12:00:00+00:00,EURUSD-2020-03-19T12:00:00Z-000327,EURUSD,SELL,WIN,1.761098,17.61098,cluster_3_consecutive_sl_safe_mode,39,0,8,0,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-19T12:25:00+00:00,EURUSD-2020-03-19T12:25:00Z-000328,EURUSD,SELL,WIN,1.784892,17.84892,cluster_3_consecutive_sl_safe_mode,40,0,8,0,10.323444,False,False,True,2020-03-19T18:40:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T18:45:00+00:00,EURUSD-2020-03-20T18:45:00Z-000374,EURUSD,BUY,LOSS,-1.231766,-12.31766,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T18:50:00+00:00,EURUSD-2020-03-20T18:50:00Z-000375,EURUSD,BUY,LOSS,-1.351597,-13.51597,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T18:55:00+00:00,EURUSD-2020-03-20T18:55:00Z-000376,EURUSD,BUY,WIN,1.646818,16.46818,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T19:15:00+00:00,EURUSD-2020-03-20T19:15:00Z-000377,EURUSD,BUY,LOSS,-1.274393,-12.74393,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T21:20:00+00:00,EURUSD-2020-03-20T21:20:00Z-000378,EURUSD,BUY,LOSS,-1.275051,-12.75051,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T21:30:00+00:00,EURUSD-2020-03-20T21:30:00Z-000379,EURUSD,BUY,WIN,1.755455,17.55455,cluster_3_consecutive_sl_safe_mode,44,3,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2020-03,2020-03-20T21:50:00+00:00,EURUSD-2020-03-20T21:50:00Z-000380,EURUSD,BUY,WIN,1.766967,17.66967,cluster_3_consecutive_sl_safe_mode,45,0,10,6,13.172938,True,False,True,2020-03-21T02:45:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T12:25:00+00:00,EURUSD-2022-04-27T12:25:00Z-002676,EURUSD,SELL,WIN,1.61507,16.1507,cluster_3_consecutive_sl_safe_mode,79,3,3,2,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T14:30:00+00:00,EURUSD-2022-04-27T14:30:00Z-002677,EURUSD,SELL,WIN,1.606485,16.06485,cluster_3_consecutive_sl_safe_mode,79,3,3,2,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T17:00:00+00:00,EURUSD-2022-04-27T17:00:00Z-002678,EURUSD,SELL,WIN,1.573031,15.73031,cluster_3_consecutive_sl_safe_mode,80,0,3,0,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T17:35:00+00:00,EURUSD-2022-04-27T17:35:00Z-002679,EURUSD,BUY,LOSS,-1.291136,-12.91136,cluster_3_consecutive_sl_safe_mode,81,0,3,0,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T17:55:00+00:00,EURUSD-2022-04-27T17:55:00Z-002680,EURUSD,SELL,LOSS,-1.313934,-13.13934,cluster_3_consecutive_sl_safe_mode,82,0,3,0,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T18:20:00+00:00,EURUSD-2022-04-27T18:20:00Z-002681,EURUSD,SELL,LOSS,-1.409558,-14.09558,cluster_3_consecutive_sl_safe_mode,83,0,3,0,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,cluster_only_3sl,2022-04,2022-04-27T18:35:00+00:00,EURUSD-2022-04-27T18:35:00Z-002682,EURUSD,SELL,LOSS,-1.273887,-12.73887,cluster_3_consecutive_sl_safe_mode,84,0,3,0,3.992239,False,False,True,2022-04-27T20:25:00+00:00
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T09:35:00+00:00,EURUSD-2020-03-13T09:35:00Z-000201,EURUSD,SELL,WIN,1.669352,16.69352,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T09:50:00+00:00,EURUSD-2020-03-13T09:50:00Z-000202,EURUSD,SELL,LOSS,-1.247693,-12.47693,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T10:15:00+00:00,EURUSD-2020-03-13T10:15:00Z-000205,EURUSD,SELL,LOSS,-1.300768,-13.00768,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T10:45:00+00:00,EURUSD-2020-03-13T10:45:00Z-000206,EURUSD,SELL,WIN,1.762509,17.62509,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T11:25:00+00:00,EURUSD-2020-03-13T11:25:00Z-000207,EURUSD,SELL,WIN,1.726,17.26,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T11:55:00+00:00,EURUSD-2020-03-13T11:55:00Z-000208,EURUSD,SELL,WIN,1.70512,17.0512,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T14:10:00+00:00,EURUSD-2020-03-13T14:10:00Z-000210,EURUSD,SELL,WIN,1.792259,17.92259,friday_2sl_safe_mode,20,0,2,0,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T14:35:00+00:00,EURUSD-2020-03-13T14:35:00Z-000211,EURUSD,SELL,WIN,1.754966,17.54966,friday_2sl_safe_mode,21,0,2,0,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-13T18:25:00+00:00,EURUSD-2020-03-13T18:25:00Z-000216,EURUSD,SELL,WIN,1.699456,16.99456,friday_after_12co_sl_today_gte_1,22,0,2,0,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T12:35:00+00:00,EURUSD-2020-03-20T12:35:00Z-000360,EURUSD,SELL,WIN,1.646207,16.46207,friday_2sl_safe_mode,38,1,2,1,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T12:45:00+00:00,EURUSD-2020-03-20T12:45:00Z-000361,EURUSD,SELL,LOSS,-1.261615,-12.61615,friday_2sl_safe_mode,38,1,2,1,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T14:00:00+00:00,EURUSD-2020-03-20T14:00:00Z-000362,EURUSD,SELL,LOSS,-1.381968,-13.81968,friday_2sl_safe_mode,38,1,2,1,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T14:50:00+00:00,EURUSD-2020-03-20T14:50:00Z-000364,EURUSD,SELL,WIN,1.652244,16.52244,friday_2sl_safe_mode,38,1,2,1,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T17:00:00+00:00,EURUSD-2020-03-20T17:00:00Z-000365,EURUSD,SELL,LOSS,-1.251295,-12.51295,friday_after_12co_sl_today_gte_1,39,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T17:05:00+00:00,EURUSD-2020-03-20T17:05:00Z-000366,EURUSD,SELL,WIN,1.789154,17.89154,friday_after_12co_sl_today_gte_1,40,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T17:30:00+00:00,EURUSD-2020-03-20T17:30:00Z-000367,EURUSD,SELL,LOSS,-1.238359,-12.38359,friday_after_12co_sl_today_gte_1,41,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T17:35:00+00:00,EURUSD-2020-03-20T17:35:00Z-000368,EURUSD,SELL,WIN,1.688162,16.88162,friday_after_12co_sl_today_gte_1,42,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T17:55:00+00:00,EURUSD-2020-03-20T17:55:00Z-000369,EURUSD,BUY,LOSS,-1.388732,-13.88732,friday_after_12co_sl_today_gte_1,43,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:00:00+00:00,EURUSD-2020-03-20T18:00:00Z-000370,EURUSD,BUY,WIN,1.664101,16.64101,friday_after_12co_sl_today_gte_1,44,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:05:00+00:00,EURUSD-2020-03-20T18:05:00Z-000371,EURUSD,BUY,LOSS,-1.3535,-13.535,friday_after_12co_sl_today_gte_1,45,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:10:00+00:00,EURUSD-2020-03-20T18:10:00Z-000372,EURUSD,BUY,LOSS,-1.304948,-13.04948,friday_after_12co_sl_today_gte_1,46,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:35:00+00:00,EURUSD-2020-03-20T18:35:00Z-000373,EURUSD,BUY,LOSS,-1.371924,-13.71924,friday_after_12co_sl_today_gte_1,47,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:45:00+00:00,EURUSD-2020-03-20T18:45:00Z-000374,EURUSD,BUY,LOSS,-1.231766,-12.31766,friday_after_12co_sl_today_gte_1,48,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:50:00+00:00,EURUSD-2020-03-20T18:50:00Z-000375,EURUSD,BUY,LOSS,-1.351597,-13.51597,friday_after_12co_sl_today_gte_1,49,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T18:55:00+00:00,EURUSD-2020-03-20T18:55:00Z-000376,EURUSD,BUY,WIN,1.646818,16.46818,friday_after_12co_sl_today_gte_1,50,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T19:15:00+00:00,EURUSD-2020-03-20T19:15:00Z-000377,EURUSD,BUY,LOSS,-1.274393,-12.74393,friday_after_12co_sl_today_gte_1,51,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T21:20:00+00:00,EURUSD-2020-03-20T21:20:00Z-000378,EURUSD,BUY,LOSS,-1.275051,-12.75051,friday_after_12co_sl_today_gte_1,52,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T21:30:00+00:00,EURUSD-2020-03-20T21:30:00Z-000379,EURUSD,BUY,WIN,1.755455,17.55455,friday_after_12co_sl_today_gte_1,53,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2020-03,2020-03-20T21:50:00+00:00,EURUSD-2020-03-20T21:50:00Z-000380,EURUSD,BUY,WIN,1.766967,17.66967,friday_after_12co_sl_today_gte_1,54,0,2,0,2.620597,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-22T17:00:00+00:00,EURUSD-2022-04-22T17:00:00Z-002653,EURUSD,BUY,LOSS,-1.360499,-13.60499,friday_after_12co_sl_today_gte_1,82,0,1,0,1.372211,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-22T17:55:00+00:00,EURUSD-2022-04-22T17:55:00Z-002655,EURUSD,BUY,WIN,0.959875,9.59875,friday_after_12co_sl_today_gte_1,82,0,1,0,1.372211,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-22T21:55:00+00:00,EURUSD-2022-04-22T21:55:00Z-002656,EURUSD,SELL,WIN,1.673861,16.73861,friday_after_12co_sl_today_gte_1,83,0,1,0,1.372211,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T12:50:00+00:00,EURUSD-2022-04-29T12:50:00Z-002708,EURUSD,SELL,WIN,1.632183,16.32183,friday_2sl_safe_mode,97,1,2,1,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T14:15:00+00:00,EURUSD-2022-04-29T14:15:00Z-002709,EURUSD,SELL,LOSS,-1.312099,-13.12099,friday_2sl_safe_mode,97,1,2,1,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T14:30:00+00:00,EURUSD-2022-04-29T14:30:00Z-002710,EURUSD,SELL,WIN,1.679115,16.79115,friday_2sl_safe_mode,97,1,2,1,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T14:40:00+00:00,EURUSD-2022-04-29T14:40:00Z-002711,EURUSD,SELL,WIN,1.74286,17.4286,friday_2sl_safe_mode,97,1,2,1,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T17:00:00+00:00,EURUSD-2022-04-29T17:00:00Z-002712,EURUSD,BUY,LOSS,-1.374367,-13.74367,friday_after_12co_sl_today_gte_1,98,0,2,0,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T17:30:00+00:00,EURUSD-2022-04-29T17:30:00Z-002713,EURUSD,BUY,WIN,1.605462,16.05462,friday_after_12co_sl_today_gte_1,99,0,2,0,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T17:55:00+00:00,EURUSD-2022-04-29T17:55:00Z-002714,EURUSD,BUY,LOSS,-1.241273,-12.41273,friday_after_12co_sl_today_gte_1,100,0,2,0,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T18:30:00+00:00,EURUSD-2022-04-29T18:30:00Z-002715,EURUSD,BUY,WIN,1.753174,17.53174,friday_after_12co_sl_today_gte_1,101,0,2,0,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl1,2022-04,2022-04-29T21:00:00+00:00,EURUSD-2022-04-29T21:00:00Z-002716,EURUSD,SELL,WIN,1.735762,17.35762,friday_after_12co_sl_today_gte_1,102,0,2,0,2.605262,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl2,2020-03,2020-03-13T09:35:00+00:00,EURUSD-2020-03-13T09:35:00Z-000201,EURUSD,SELL,WIN,1.669352,16.69352,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl2,2020-03,2020-03-13T09:50:00+00:00,EURUSD-2020-03-13T09:50:00Z-000202,EURUSD,SELL,LOSS,-1.247693,-12.47693,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
stress_ex_2026_04,friday_only_sl2,2020-03,2020-03-13T10:15:00+00:00,EURUSD-2020-03-13T10:15:00Z-000205,EURUSD,SELL,LOSS,-1.300768,-13.00768,friday_2sl_safe_mode,19,1,2,2,2.53087,True,False,False,next_operational_day
