threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.50,2024-08,5188,208,0.040093,0.375,0.425577,88.52,1.920549,55.15,0.339623,0.411765,0.337559,"{""DO_NOTHING"": 4980, ""ENTER_BUY"": 106, ""ENTER_SELL"": 102}","{""DO_NOTHING"": 3684, ""ENTER_BUY"": 801, ""ENTER_SELL"": 703}","{""DO_NOTHING"": {""DO_NOTHING"": 3591, ""ENTER_BUY"": 56, ""ENTER_SELL"": 37}, ""ENTER_BUY"": {""DO_NOTHING"": 742, ""ENTER_BUY"": 36, ""ENTER_SELL"": 23}, ""ENTER_SELL"": {""DO_NOTHING"": 647, ""ENTER_BUY"": 14, ""ENTER_SELL"": 42}}",False
0.50,2024-09,4613,92,0.019944,0.217391,-0.25913,-23.84,0.630674,45.53,0.5,0.175,0.292491,"{""DO_NOTHING"": 4521, ""ENTER_BUY"": 12, ""ENTER_SELL"": 80}","{""DO_NOTHING"": 3223, ""ENTER_BUY"": 785, ""ENTER_SELL"": 605}","{""DO_NOTHING"": {""DO_NOTHING"": 3181, ""ENTER_BUY"": 6, ""ENTER_SELL"": 36}, ""ENTER_BUY"": {""DO_NOTHING"": 749, ""ENTER_BUY"": 6, ""ENTER_SELL"": 30}, ""ENTER_SELL"": {""DO_NOTHING"": 591, ""ENTER_BUY"": 0, ""ENTER_SELL"": 14}}",True
0.50,2024-10,5476,330,0.060263,0.345455,0.568636,187.65,2.702813,38.18,0.173913,0.46875,0.37238,"{""DO_NOTHING"": 5146, ""ENTER_BUY"": 138, ""ENTER_SELL"": 192}","{""DO_NOTHING"": 4215, ""ENTER_BUY"": 427, ""ENTER_SELL"": 834}","{""DO_NOTHING"": {""DO_NOTHING"": 4010, ""ENTER_BUY"": 103, ""ENTER_SELL"": 102}, ""ENTER_BUY"": {""DO_NOTHING"": 403, ""ENTER_BUY"": 24, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 733, ""ENTER_BUY"": 11, ""ENTER_SELL"": 90}}",False
0.50,2024-11,4888,599,0.122545,0.365609,0.167613,100.4,1.282992,103.3,0.487047,0.14554,0.332784,"{""DO_NOTHING"": 4289, ""ENTER_BUY"": 386, ""ENTER_SELL"": 213}","{""DO_NOTHING"": 2613, ""ENTER_BUY"": 1115, ""ENTER_SELL"": 1160}","{""DO_NOTHING"": {""DO_NOTHING"": 2425, ""ENTER_BUY"": 108, ""ENTER_SELL"": 80}, ""ENTER_BUY"": {""DO_NOTHING"": 825, ""ENTER_BUY"": 188, ""ENTER_SELL"": 102}, ""ENTER_SELL"": {""DO_NOTHING"": 1039, ""ENTER_BUY"": 90, ""ENTER_SELL"": 31}}",False
0.50,2024-12,4567,358,0.078388,0.142458,-0.454749,-162.8,0.408538,175.53,0.114706,0.666667,0.279644,"{""DO_NOTHING"": 4209, ""ENTER_BUY"": 340, ""ENTER_SELL"": 18}","{""DO_NOTHING"": 2761, ""ENTER_BUY"": 914, ""ENTER_SELL"": 892}","{""DO_NOTHING"": {""DO_NOTHING"": 2615, ""ENTER_BUY"": 143, ""ENTER_SELL"": 3}, ""ENTER_BUY"": {""DO_NOTHING"": 872, ""ENTER_BUY"": 39, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 722, ""ENTER_BUY"": 158, ""ENTER_SELL"": 12}}",False
0.50,2025-01,4844,384,0.079273,0.429688,0.468047,179.73,2.010741,49.0,0.41954,0.438095,0.336274,"{""DO_NOTHING"": 4460, ""ENTER_BUY"": 174, ""ENTER_SELL"": 210}","{""DO_NOTHING"": 2821, ""ENTER_BUY"": 928, ""ENTER_SELL"": 1095}","{""DO_NOTHING"": {""DO_NOTHING"": 2677, ""ENTER_BUY"": 55, ""ENTER_SELL"": 89}, ""ENTER_BUY"": {""DO_NOTHING"": 826, ""ENTER_BUY"": 73, ""ENTER_SELL"": 29}, ""ENTER_SELL"": {""DO_NOTHING"": 957, ""ENTER_BUY"": 46, ""ENTER_SELL"": 92}}",False
0.50,2025-02,4612,331,0.071769,0.205438,-0.236828,-78.39,0.664957,131.27,0.164557,0.308511,0.295831,"{""DO_NOTHING"": 4281, ""ENTER_BUY"": 237, ""ENTER_SELL"": 94}","{""DO_NOTHING"": 2861, ""ENTER_BUY"": 905, ""ENTER_SELL"": 846}","{""DO_NOTHING"": {""DO_NOTHING"": 2705, ""ENTER_BUY"": 116, ""ENTER_SELL"": 40}, ""ENTER_BUY"": {""DO_NOTHING"": 841, ""ENTER_BUY"": 39, ""ENTER_SELL"": 25}, ""ENTER_SELL"": {""DO_NOTHING"": 735, ""ENTER_BUY"": 82, ""ENTER_SELL"": 29}}",False
0.50,2025-03,4577,524,0.114485,0.28626,-0.059866,-31.37,0.908369,139.58,0.322835,0.274559,0.291168,"{""DO_NOTHING"": 4053, ""ENTER_BUY"": 127, ""ENTER_SELL"": 397}","{""DO_NOTHING"": 2332, ""ENTER_BUY"": 1164, ""ENTER_SELL"": 1081}","{""DO_NOTHING"": {""DO_NOTHING"": 2115, ""ENTER_BUY"": 44, ""ENTER_SELL"": 173}, ""ENTER_BUY"": {""DO_NOTHING"": 1008, ""ENTER_BUY"": 41, ""ENTER_SELL"": 115}, ""ENTER_SELL"": {""DO_NOTHING"": 930, ""ENTER_BUY"": 42, ""ENTER_SELL"": 109}}",False
0.50,2025-04,5188,788,0.151889,0.404822,0.217792,171.62,1.366709,66.38,0.558685,0.347826,0.298339,"{""DO_NOTHING"": 4400, ""ENTER_BUY"": 213, ""ENTER_SELL"": 575}","{""DO_NOTHING"": 2083, ""ENTER_BUY"": 1674, ""ENTER_SELL"": 1431}","{""DO_NOTHING"": {""DO_NOTHING"": 1846, ""ENTER_BUY"": 53, ""ENTER_SELL"": 184}, ""ENTER_BUY"": {""DO_NOTHING"": 1364, ""ENTER_BUY"": 119, ""ENTER_SELL"": 191}, ""ENTER_SELL"": {""DO_NOTHING"": 1190, ""ENTER_BUY"": 41, ""ENTER_SELL"": 200}}",False
0.50,2025-05,5176,370,0.071484,0.256757,-0.21273,-78.71,0.708481,109.0,0.446809,0.139738,0.24667,"{""DO_NOTHING"": 4806, ""ENTER_BUY"": 141, ""ENTER_SELL"": 229}","{""DO_NOTHING"": 2371, ""ENTER_BUY"": 1562, ""ENTER_SELL"": 1243}","{""DO_NOTHING"": {""DO_NOTHING"": 2234, ""ENTER_BUY"": 46, ""ENTER_SELL"": 91}, ""ENTER_BUY"": {""DO_NOTHING"": 1393, ""ENTER_BUY"": 63, ""ENTER_SELL"": 106}, ""ENTER_SELL"": {""DO_NOTHING"": 1179, ""ENTER_BUY"": 32, ""ENTER_SELL"": 32}}",False
0.50,2025-06,4613,294,0.063733,0.37415,0.196122,57.66,1.334707,89.95,0.75,0.22381,0.293571,"{""DO_NOTHING"": 4319, ""ENTER_BUY"": 84, ""ENTER_SELL"": 210}","{""DO_NOTHING"": 2481, ""ENTER_BUY"": 1207, ""ENTER_SELL"": 925}","{""DO_NOTHING"": {""DO_NOTHING"": 2381, ""ENTER_BUY"": 15, ""ENTER_SELL"": 85}, ""ENTER_BUY"": {""DO_NOTHING"": 1066, ""ENTER_BUY"": 63, ""ENTER_SELL"": 78}, ""ENTER_SELL"": {""DO_NOTHING"": 872, ""ENTER_BUY"": 6, ""ENTER_SELL"": 47}}",False
0.50,2025-07,5235,465,0.088825,0.4,0.292753,136.13,1.554795,42.11,0.303371,0.422872,0.310247,"{""DO_NOTHING"": 4770, ""ENTER_BUY"": 89, ""ENTER_SELL"": 376}","{""DO_NOTHING"": 2834, ""ENTER_BUY"": 946, ""ENTER_SELL"": 1455}","{""DO_NOTHING"": {""DO_NOTHING"": 2680, ""ENTER_BUY"": 20, ""ENTER_SELL"": 134}, ""ENTER_BUY"": {""DO_NOTHING"": 836, ""ENTER_BUY"": 27, ""ENTER_SELL"": 83}, ""ENTER_SELL"": {""DO_NOTHING"": 1254, ""ENTER_BUY"": 42, ""ENTER_SELL"": 159}}",False
0.50,2025-08,4898,691,0.141078,0.335745,0.12424,85.85,1.206927,79.29,0.660377,0.308777,0.347135,"{""DO_NOTHING"": 4207, ""ENTER_BUY"": 53, ""ENTER_SELL"": 638}","{""DO_NOTHING"": 2914, ""ENTER_BUY"": 974, ""ENTER_SELL"": 1010}","{""DO_NOTHING"": {""DO_NOTHING"": 2614, ""ENTER_BUY"": 6, ""ENTER_SELL"": 294}, ""ENTER_BUY"": {""DO_NOTHING"": 792, ""ENTER_BUY"": 35, ""ENTER_SELL"": 147}, ""ENTER_SELL"": {""DO_NOTHING"": 801, ""ENTER_BUY"": 12, ""ENTER_SELL"": 197}}",False
0.50,2025-09,4901,356,0.072638,0.162921,-0.370534,-131.91,0.496815,185.0,0.131737,0.190476,0.289312,"{""DO_NOTHING"": 4545, ""ENTER_BUY"": 167, ""ENTER_SELL"": 189}","{""DO_NOTHING"": 3081, ""ENTER_BUY"": 863, ""ENTER_SELL"": 957}","{""DO_NOTHING"": {""DO_NOTHING"": 2907, ""ENTER_BUY"": 73, ""ENTER_SELL"": 101}, ""ENTER_BUY"": {""DO_NOTHING"": 789, ""ENTER_BUY"": 22, ""ENTER_SELL"": 52}, ""ENTER_SELL"": {""DO_NOTHING"": 849, ""ENTER_BUY"": 72, ""ENTER_SELL"": 36}}",False
0.50,2025-10,5429,349,0.064284,0.286533,0.147679,51.54,1.280933,92.08,0.592593,0.230508,0.312005,"{""DO_NOTHING"": 5080, ""ENTER_BUY"": 54, ""ENTER_SELL"": 295}","{""DO_NOTHING"": 3455, ""ENTER_BUY"": 956, ""ENTER_SELL"": 1018}","{""DO_NOTHING"": {""DO_NOTHING"": 3282, ""ENTER_BUY"": 21, ""ENTER_SELL"": 152}, ""ENTER_BUY"": {""DO_NOTHING"": 849, ""ENTER_BUY"": 32, ""ENTER_SELL"": 75}, ""ENTER_SELL"": {""DO_NOTHING"": 949, ""ENTER_BUY"": 1, ""ENTER_SELL"": 68}}",False
0.50,2025-11,4612,251,0.054423,0.494024,0.834741,209.52,3.934865,28.52,0.0,0.525424,0.369458,"{""DO_NOTHING"": 4361, ""ENTER_BUY"": 15, ""ENTER_SELL"": 236}","{""DO_NOTHING"": 3314, ""ENTER_BUY"": 621, ""ENTER_SELL"": 677}","{""DO_NOTHING"": {""DO_NOTHING"": 3211, ""ENTER_BUY"": 12, ""ENTER_SELL"": 91}, ""ENTER_BUY"": {""DO_NOTHING"": 600, ""ENTER_BUY"": 0, ""ENTER_SELL"": 21}, ""ENTER_SELL"": {""DO_NOTHING"": 550, ""ENTER_BUY"": 3, ""ENTER_SELL"": 124}}",False
0.50,2025-12,4596,229,0.049826,0.148472,-0.205153,-46.98,0.676869,107.11,0.043478,0.160194,0.318325,"{""DO_NOTHING"": 4367, ""ENTER_BUY"": 23, ""ENTER_SELL"": 206}","{""DO_NOTHING"": 3497, ""ENTER_BUY"": 616, ""ENTER_SELL"": 483}","{""DO_NOTHING"": {""DO_NOTHING"": 3366, ""ENTER_BUY"": 22, ""ENTER_SELL"": 109}, ""ENTER_BUY"": {""DO_NOTHING"": 551, ""ENTER_BUY"": 1, ""ENTER_SELL"": 64}, ""ENTER_SELL"": {""DO_NOTHING"": 450, ""ENTER_BUY"": 0, ""ENTER_SELL"": 33}}",False
0.50,2026-01,4611,696,0.150943,0.364943,0.122989,85.6,1.198765,118.0,0.5,0.363372,0.373354,"{""DO_NOTHING"": 3915, ""ENTER_BUY"": 8, ""ENTER_SELL"": 688}","{""DO_NOTHING"": 2888, ""ENTER_BUY"": 857, ""ENTER_SELL"": 866}","{""DO_NOTHING"": {""DO_NOTHING"": 2684, ""ENTER_BUY"": 3, ""ENTER_SELL"": 201}, ""ENTER_BUY"": {""DO_NOTHING"": 616, ""ENTER_BUY"": 4, ""ENTER_SELL"": 237}, ""ENTER_SELL"": {""DO_NOTHING"": 615, ""ENTER_BUY"": 1, ""ENTER_SELL"": 250}}",False
0.50,2026-02,4539,299,0.065874,0.404682,0.557625,166.73,2.540943,45.65,0.163934,0.466387,0.355801,"{""DO_NOTHING"": 4240, ""ENTER_BUY"": 61, ""ENTER_SELL"": 238}","{""DO_NOTHING"": 3177, ""ENTER_BUY"": 581, ""ENTER_SELL"": 781}","{""DO_NOTHING"": {""DO_NOTHING"": 3035, ""ENTER_BUY"": 37, ""ENTER_SELL"": 105}, ""ENTER_BUY"": {""DO_NOTHING"": 549, ""ENTER_BUY"": 10, ""ENTER_SELL"": 22}, ""ENTER_SELL"": {""DO_NOTHING"": 656, ""ENTER_BUY"": 14, ""ENTER_SELL"": 111}}",False
0.50,2026-03,4866,290,0.059597,0.331034,0.027966,8.11,1.04291,51.0,0.398374,0.281437,0.268156,"{""DO_NOTHING"": 4576, ""ENTER_BUY"": 123, ""ENTER_SELL"": 167}","{""DO_NOTHING"": 2382, ""ENTER_BUY"": 1060, ""ENTER_SELL"": 1424}","{""DO_NOTHING"": {""DO_NOTHING"": 2305, ""ENTER_BUY"": 23, ""ENTER_SELL"": 54}, ""ENTER_BUY"": {""DO_NOTHING"": 945, ""ENTER_BUY"": 49, ""ENTER_SELL"": 66}, ""ENTER_SELL"": {""DO_NOTHING"": 1326, ""ENTER_BUY"": 51, ""ENTER_SELL"": 47}}",False
0.50,2026-04,2294,448,0.195292,0.129464,-0.512299,-229.51,0.361248,268.86,,0.129464,0.282436,"{""DO_NOTHING"": 1846, ""ENTER_SELL"": 448}","{""DO_NOTHING"": 1283, ""ENTER_BUY"": 692, ""ENTER_SELL"": 319}","{""DO_NOTHING"": {""DO_NOTHING"": 1089, ""ENTER_BUY"": 0, ""ENTER_SELL"": 194}, ""ENTER_BUY"": {""DO_NOTHING"": 496, ""ENTER_BUY"": 0, ""ENTER_SELL"": 196}, ""ENTER_SELL"": {""DO_NOTHING"": 261, ""ENTER_BUY"": 0, ""ENTER_SELL"": 58}}",False
0.60,2020-01,3168,68,0.021465,1.0,2.0,136.0,,0.0,1.0,1.0,0.513824,"{""DO_NOTHING"": 3100, ""ENTER_BUY"": 45, ""ENTER_SELL"": 23}","{""DO_NOTHING"": 2783, ""ENTER_BUY"": 188, ""ENTER_SELL"": 197}","{""DO_NOTHING"": {""DO_NOTHING"": 2783, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 143, ""ENTER_BUY"": 45, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 174, ""ENTER_BUY"": 0, ""ENTER_SELL"": 23}}",True
0.60,2020-02,4608,380,0.082465,0.910526,1.822605,692.59,41.573521,5.0,0.92228,0.898396,0.567906,"{""DO_NOTHING"": 4228, ""ENTER_BUY"": 193, ""ENTER_SELL"": 187}","{""DO_NOTHING"": 3325, ""ENTER_BUY"": 637, ""ENTER_SELL"": 646}","{""DO_NOTHING"": {""DO_NOTHING"": 3291, ""ENTER_BUY"": 15, ""ENTER_SELL"": 19}, ""ENTER_BUY"": {""DO_NOTHING"": 459, ""ENTER_BUY"": 178, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 478, ""ENTER_BUY"": 0, ""ENTER_SELL"": 168}}",False
0.60,2020-03,4862,331,0.068079,0.882175,1.653686,547.37,15.404474,4.0,0.882353,0.88189,0.299233,"{""DO_NOTHING"": 4531, ""ENTER_BUY"": 204, ""ENTER_SELL"": 127}","{""DO_NOTHING"": 1796, ""ENTER_BUY"": 1567, ""ENTER_SELL"": 1499}","{""DO_NOTHING"": {""DO_NOTHING"": 1761, ""ENTER_BUY"": 21, ""ENTER_SELL"": 14}, ""ENTER_BUY"": {""DO_NOTHING"": 1386, ""ENTER_BUY"": 180, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 1384, ""ENTER_BUY"": 3, ""ENTER_SELL"": 112}}",False
0.60,2020-04,5184,309,0.059606,0.809061,1.574951,486.66,14.163646,8.83,0.708609,0.905063,0.332953,"{""DO_NOTHING"": 4875, ""ENTER_BUY"": 151, ""ENTER_SELL"": 158}","{""DO_NOTHING"": 2511, ""ENTER_BUY"": 1315, ""ENTER_SELL"": 1358}","{""DO_NOTHING"": {""DO_NOTHING"": 2453, ""ENTER_BUY"": 43, ""ENTER_SELL"": 15}, ""ENTER_BUY"": {""DO_NOTHING"": 1208, ""ENTER_BUY"": 107, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1214, ""ENTER_BUY"": 1, ""ENTER_SELL"": 143}}",False
0.60,2020-05,4895,117,0.023902,0.948718,1.909744,223.44,75.48,1.0,0.945946,0.95,0.307691,"{""DO_NOTHING"": 4778, ""ENTER_BUY"": 37, ""ENTER_SELL"": 80}","{""DO_NOTHING"": 2692, ""ENTER_BUY"": 1273, ""ENTER_SELL"": 930}","{""DO_NOTHING"": {""DO_NOTHING"": 2686, ""ENTER_BUY"": 2, ""ENTER_SELL"": 4}, ""ENTER_BUY"": {""DO_NOTHING"": 1238, ""ENTER_BUY"": 35, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 854, ""ENTER_BUY"": 0, ""ENTER_SELL"": 76}}",False
0.60,2020-06,4897,68,0.013886,1.0,2.0,136.0,,0.0,1.0,,0.276121,"{""DO_NOTHING"": 4829, ""ENTER_BUY"": 68}","{""DO_NOTHING"": 2681, ""ENTER_BUY"": 1121, ""ENTER_SELL"": 1095}","{""DO_NOTHING"": {""DO_NOTHING"": 2681, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1053, ""ENTER_BUY"": 68, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1095, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2020-07,5471,184,0.033632,0.951087,1.880924,346.09,50.441429,2.0,0.989796,0.906977,0.330695,"{""DO_NOTHING"": 5287, ""ENTER_BUY"": 98, ""ENTER_SELL"": 86}","{""DO_NOTHING"": 3026, ""ENTER_BUY"": 1358, ""ENTER_SELL"": 1087}","{""DO_NOTHING"": {""DO_NOTHING"": 3017, ""ENTER_BUY"": 1, ""ENTER_SELL"": 8}, ""ENTER_BUY"": {""DO_NOTHING"": 1261, ""ENTER_BUY"": 97, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1009, ""ENTER_BUY"": 0, ""ENTER_SELL"": 78}}",False
0.60,2020-08,4609,163,0.035366,0.993865,1.981595,323.0,324.0,1.0,0.992366,1.0,0.319531,"{""DO_NOTHING"": 4446, ""ENTER_BUY"": 131, ""ENTER_SELL"": 32}","{""DO_NOTHING"": 2426, ""ENTER_BUY"": 1278, ""ENTER_SELL"": 905}","{""DO_NOTHING"": {""DO_NOTHING"": 2425, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1148, ""ENTER_BUY"": 130, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 873, ""ENTER_BUY"": 0, ""ENTER_SELL"": 32}}",False
0.60,2020-09,5184,165,0.031829,0.987879,1.963636,324.0,163.0,1.0,1.0,0.982609,0.314369,"{""DO_NOTHING"": 5019, ""ENTER_BUY"": 50, ""ENTER_SELL"": 115}","{""DO_NOTHING"": 2723, ""ENTER_BUY"": 1104, ""ENTER_SELL"": 1357}","{""DO_NOTHING"": {""DO_NOTHING"": 2721, ""ENTER_BUY"": 0, ""ENTER_SELL"": 2}, ""ENTER_BUY"": {""DO_NOTHING"": 1054, ""ENTER_BUY"": 50, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1244, ""ENTER_BUY"": 0, ""ENTER_SELL"": 113}}",False
0.60,2020-10,5171,52,0.010056,1.0,2.0,104.0,,0.0,1.0,1.0,0.297173,"{""DO_NOTHING"": 5119, ""ENTER_BUY"": 5, ""ENTER_SELL"": 47}","{""DO_NOTHING"": 3335, ""ENTER_BUY"": 848, ""ENTER_SELL"": 988}","{""DO_NOTHING"": {""DO_NOTHING"": 3335, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 843, ""ENTER_BUY"": 5, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 941, ""ENTER_BUY"": 0, ""ENTER_SELL"": 47}}",True
0.60,2020-11,4610,327,0.070933,0.963303,1.889908,618.0,52.5,3.0,0.955446,0.976,0.447902,"{""DO_NOTHING"": 4283, ""ENTER_BUY"": 202, ""ENTER_SELL"": 125}","{""DO_NOTHING"": 2738, ""ENTER_BUY"": 1080, ""ENTER_SELL"": 792}","{""DO_NOTHING"": {""DO_NOTHING"": 2726, ""ENTER_BUY"": 9, ""ENTER_SELL"": 3}, ""ENTER_BUY"": {""DO_NOTHING"": 887, ""ENTER_BUY"": 193, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 670, ""ENTER_BUY"": 0, ""ENTER_SELL"": 122}}",False
0.60,2020-12,5115,360,0.070381,0.883333,1.718139,618.53,21.967119,12.0,0.94702,0.837321,0.44419,"{""DO_NOTHING"": 4755, ""ENTER_BUY"": 151, ""ENTER_SELL"": 209}","{""DO_NOTHING"": 3117, ""ENTER_BUY"": 1149, ""ENTER_SELL"": 849}","{""DO_NOTHING"": {""DO_NOTHING"": 3077, ""ENTER_BUY"": 8, ""ENTER_SELL"": 32}, ""ENTER_BUY"": {""DO_NOTHING"": 1004, ""ENTER_BUY"": 143, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 674, ""ENTER_BUY"": 0, ""ENTER_SELL"": 175}}",False
0.60,2021-01,4609,873,0.189412,0.872852,1.649576,1440.08,15.846186,12.0,0.876596,0.871473,0.587174,"{""DO_NOTHING"": 3736, ""ENTER_BUY"": 235, ""ENTER_SELL"": 638}","{""DO_NOTHING"": 2554, ""ENTER_BUY"": 936, ""ENTER_SELL"": 1119}","{""DO_NOTHING"": {""DO_NOTHING"": 2443, ""ENTER_BUY"": 29, ""ENTER_SELL"": 82}, ""ENTER_BUY"": {""DO_NOTHING"": 730, ""ENTER_BUY"": 206, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 563, ""ENTER_BUY"": 0, ""ENTER_SELL"": 556}}",False
0.60,2021-02,4608,508,0.110243,0.937008,1.845315,937.42,39.800497,3.0,0.938889,0.935976,0.549441,"{""DO_NOTHING"": 4100, ""ENTER_BUY"": 180, ""ENTER_SELL"": 328}","{""DO_NOTHING"": 2869, ""ENTER_BUY"": 864, ""ENTER_SELL"": 875}","{""DO_NOTHING"": {""DO_NOTHING"": 2837, ""ENTER_BUY"": 11, ""ENTER_SELL"": 21}, ""ENTER_BUY"": {""DO_NOTHING"": 695, ""ENTER_BUY"": 169, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 568, ""ENTER_BUY"": 0, ""ENTER_SELL"": 307}}",False
0.60,2021-03,5161,449,0.086999,0.915367,1.798575,807.56,29.841429,9.0,0.921569,0.912162,0.469624,"{""DO_NOTHING"": 4712, ""ENTER_BUY"": 153, ""ENTER_SELL"": 296}","{""DO_NOTHING"": 3062, ""ENTER_BUY"": 846, ""ENTER_SELL"": 1253}","{""DO_NOTHING"": {""DO_NOTHING"": 3024, ""ENTER_BUY"": 12, ""ENTER_SELL"": 26}, ""ENTER_BUY"": {""DO_NOTHING"": 705, ""ENTER_BUY"": 141, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 983, ""ENTER_BUY"": 0, ""ENTER_SELL"": 270}}",False
0.60,2021-04,5183,228,0.04399,0.934211,1.918289,437.37,219.685,2.0,1.0,0.8,0.438316,"{""DO_NOTHING"": 4955, ""ENTER_BUY"": 153, ""ENTER_SELL"": 75}","{""DO_NOTHING"": 3676, ""ENTER_BUY"": 897, ""ENTER_SELL"": 610}","{""DO_NOTHING"": {""DO_NOTHING"": 3661, ""ENTER_BUY"": 0, ""ENTER_SELL"": 15}, ""ENTER_BUY"": {""DO_NOTHING"": 744, ""ENTER_BUY"": 153, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 550, ""ENTER_BUY"": 0, ""ENTER_SELL"": 60}}",False
0.60,2021-05,4610,454,0.098482,0.911894,1.7887,812.07,29.614165,12.0,0.992958,0.875,0.517883,"{""DO_NOTHING"": 4156, ""ENTER_BUY"": 142, ""ENTER_SELL"": 312}","{""DO_NOTHING"": 2867, ""ENTER_BUY"": 931, ""ENTER_SELL"": 812}","{""DO_NOTHING"": {""DO_NOTHING"": 2827, ""ENTER_BUY"": 1, ""ENTER_SELL"": 39}, ""ENTER_BUY"": {""DO_NOTHING"": 790, ""ENTER_BUY"": 141, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 539, ""ENTER_BUY"": 0, ""ENTER_SELL"": 273}}",False
0.60,2021-06,5098,776,0.152217,0.887887,1.734974,1346.34,23.439,9.0,0.928302,0.866928,0.696183,"{""DO_NOTHING"": 4322, ""ENTER_BUY"": 265, ""ENTER_SELL"": 511}","{""DO_NOTHING"": 3613, ""ENTER_BUY"": 620, ""ENTER_SELL"": 865}","{""DO_NOTHING"": {""DO_NOTHING"": 3526, ""ENTER_BUY"": 19, ""ENTER_SELL"": 68}, ""ENTER_BUY"": {""DO_NOTHING"": 374, ""ENTER_BUY"": 246, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 422, ""ENTER_BUY"": 0, ""ENTER_SELL"": 443}}",False
0.60,2021-07,5183,239,0.046112,0.828452,1.539665,367.98,12.360914,8.0,0.958904,0.771084,0.43872,"{""DO_NOTHING"": 4944, ""ENTER_BUY"": 73, ""ENTER_SELL"": 166}","{""DO_NOTHING"": 3740, ""ENTER_BUY"": 715, ""ENTER_SELL"": 728}","{""DO_NOTHING"": {""DO_NOTHING"": 3700, ""ENTER_BUY"": 3, ""ENTER_SELL"": 37}, ""ENTER_BUY"": {""DO_NOTHING"": 644, ""ENTER_BUY"": 70, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 600, ""ENTER_BUY"": 0, ""ENTER_SELL"": 128}}",False
0.60,2021-08,4897,426,0.086992,0.908451,1.865563,794.73,70.227352,8.3,1.0,0.869565,0.607184,"{""DO_NOTHING"": 4471, ""ENTER_BUY"": 127, ""ENTER_SELL"": 299}","{""DO_NOTHING"": 3701, ""ENTER_BUY"": 538, ""ENTER_SELL"": 658}","{""DO_NOTHING"": {""DO_NOTHING"": 3662, ""ENTER_BUY"": 0, ""ENTER_SELL"": 39}, ""ENTER_BUY"": {""DO_NOTHING"": 411, ""ENTER_BUY"": 127, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 398, ""ENTER_BUY"": 0, ""ENTER_SELL"": 260}}",False
0.60,2021-09,5184,414,0.079861,0.871981,1.67587,693.81,17.519286,8.0,0.938462,0.859599,0.553138,"{""DO_NOTHING"": 4770, ""ENTER_BUY"": 65, ""ENTER_SELL"": 349}","{""DO_NOTHING"": 3948, ""ENTER_BUY"": 457, ""ENTER_SELL"": 779}","{""DO_NOTHING"": {""DO_NOTHING"": 3896, ""ENTER_BUY"": 3, ""ENTER_SELL"": 49}, ""ENTER_BUY"": {""DO_NOTHING"": 396, ""ENTER_BUY"": 61, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 478, ""ENTER_BUY"": 1, ""ENTER_SELL"": 300}}",False
