threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.40,2020Q1,12638,6377,0.504589,0.570488,0.801995,5114.32,3.111636,49.77,0.594928,0.548817,0.710189,"{""DO_NOTHING"": 6261, ""ENTER_BUY"": 2997, ""ENTER_SELL"": 3380}","{""DO_NOTHING"": 7904, ""ENTER_BUY"": 2392, ""ENTER_SELL"": 2342}","{""DO_NOTHING"": {""DO_NOTHING"": 5811, ""ENTER_BUY"": 934, ""ENTER_SELL"": 1159}, ""ENTER_BUY"": {""DO_NOTHING"": 243, ""ENTER_BUY"": 1783, ""ENTER_SELL"": 366}, ""ENTER_SELL"": {""DO_NOTHING"": 207, ""ENTER_BUY"": 280, ""ENTER_SELL"": 1855}}",False
0.40,2020Q2,14976,8478,0.566106,0.580208,0.835623,7084.41,3.298238,57.0,0.567595,0.59764,0.656495,"{""DO_NOTHING"": 6498, ""ENTER_BUY"": 4919, ""ENTER_SELL"": 3559}","{""DO_NOTHING"": 7884, ""ENTER_BUY"": 3709, ""ENTER_SELL"": 3383}","{""DO_NOTHING"": {""DO_NOTHING"": 5102, ""ENTER_BUY"": 1599, ""ENTER_SELL"": 1183}, ""ENTER_BUY"": {""DO_NOTHING"": 668, ""ENTER_BUY"": 2792, ""ENTER_SELL"": 249}, ""ENTER_SELL"": {""DO_NOTHING"": 728, ""ENTER_BUY"": 528, ""ENTER_SELL"": 2127}}",False
0.40,2020Q3,15264,8625,0.565055,0.593043,0.857207,7393.41,3.374943,68.83,0.592685,0.593496,0.676573,"{""DO_NOTHING"": 6639, ""ENTER_BUY"": 4812, ""ENTER_SELL"": 3813}","{""DO_NOTHING"": 8175, ""ENTER_BUY"": 3740, ""ENTER_SELL"": 3349}","{""DO_NOTHING"": {""DO_NOTHING"": 5413, ""ENTER_BUY"": 1541, ""ENTER_SELL"": 1221}, ""ENTER_BUY"": {""DO_NOTHING"": 559, ""ENTER_BUY"": 2852, ""ENTER_SELL"": 329}, ""ENTER_SELL"": {""DO_NOTHING"": 667, ""ENTER_BUY"": 419, ""ENTER_SELL"": 2263}}",False
0.40,2020Q4,14896,6978,0.468448,0.596303,0.939814,6558.02,3.986226,64.69,0.617984,0.570985,0.698643,"{""DO_NOTHING"": 7918, ""ENTER_BUY"": 3759, ""ENTER_SELL"": 3219}","{""DO_NOTHING"": 9190, ""ENTER_BUY"": 3077, ""ENTER_SELL"": 2629}","{""DO_NOTHING"": {""DO_NOTHING"": 6738, ""ENTER_BUY"": 1241, ""ENTER_SELL"": 1211}, ""ENTER_BUY"": {""DO_NOTHING"": 584, ""ENTER_BUY"": 2323, ""ENTER_SELL"": 170}, ""ENTER_SELL"": {""DO_NOTHING"": 596, ""ENTER_BUY"": 195, ""ENTER_SELL"": 1838}}",False
0.40,2021Q1,14378,7486,0.520657,0.63385,1.081475,8095.92,4.989455,49.16,0.632357,0.635035,0.734945,"{""DO_NOTHING"": 6892, ""ENTER_BUY"": 3313, ""ENTER_SELL"": 4173}","{""DO_NOTHING"": 8485, ""ENTER_BUY"": 2646, ""ENTER_SELL"": 3247}","{""DO_NOTHING"": {""DO_NOTHING"": 6054, ""ENTER_BUY"": 1084, ""ENTER_SELL"": 1347}, ""ENTER_BUY"": {""DO_NOTHING"": 375, ""ENTER_BUY"": 2095, ""ENTER_SELL"": 176}, ""ENTER_SELL"": {""DO_NOTHING"": 463, ""ENTER_BUY"": 134, ""ENTER_SELL"": 2650}}",False
0.40,2021Q2,14891,5734,0.385065,0.639867,1.119928,6421.67,5.551826,80.49,0.666311,0.614491,0.752623,"{""DO_NOTHING"": 9157, ""ENTER_BUY"": 2808, ""ENTER_SELL"": 2926}","{""DO_NOTHING"": 10156, ""ENTER_BUY"": 2448, ""ENTER_SELL"": 2287}","{""DO_NOTHING"": {""DO_NOTHING"": 8267, ""ENTER_BUY"": 880, ""ENTER_SELL"": 1009}, ""ENTER_BUY"": {""DO_NOTHING"": 458, ""ENTER_BUY"": 1871, ""ENTER_SELL"": 119}, ""ENTER_SELL"": {""DO_NOTHING"": 432, ""ENTER_BUY"": 57, ""ENTER_SELL"": 1798}}",False
0.40,2021Q3,15264,3861,0.252948,0.708625,1.333515,5148.7,8.72962,30.08,0.722003,0.699957,0.771008,"{""DO_NOTHING"": 11403, ""ENTER_BUY"": 1518, ""ENTER_SELL"": 2343}","{""DO_NOTHING"": 11389, ""ENTER_BUY"": 1710, ""ENTER_SELL"": 2165}","{""DO_NOTHING"": {""DO_NOTHING"": 10329, ""ENTER_BUY"": 402, ""ENTER_SELL"": 658}, ""ENTER_BUY"": {""DO_NOTHING"": 569, ""ENTER_BUY"": 1096, ""ENTER_SELL"": 45}, ""ENTER_SELL"": {""DO_NOTHING"": 505, ""ENTER_BUY"": 20, ""ENTER_SELL"": 1640}}",False
0.40,2021Q4,15206,5909,0.388597,0.645795,1.12157,6627.36,5.419979,53.86,0.700092,0.61419,0.747395,"{""DO_NOTHING"": 9297, ""ENTER_BUY"": 2174, ""ENTER_SELL"": 3735}","{""DO_NOTHING"": 10141, ""ENTER_BUY"": 2238, ""ENTER_SELL"": 2827}","{""DO_NOTHING"": {""DO_NOTHING"": 8291, ""ENTER_BUY"": 594, ""ENTER_SELL"": 1256}, ""ENTER_BUY"": {""DO_NOTHING"": 531, ""ENTER_BUY"": 1522, ""ENTER_SELL"": 185}, ""ENTER_SELL"": {""DO_NOTHING"": 475, ""ENTER_BUY"": 58, ""ENTER_SELL"": 2294}}",False
0.40,2022Q1,14663,8152,0.555957,0.571394,0.831923,6781.84,3.306733,78.49,0.630952,0.539275,0.667453,"{""DO_NOTHING"": 6511, ""ENTER_BUY"": 2856, ""ENTER_SELL"": 5296}","{""DO_NOTHING"": 8182, ""ENTER_BUY"": 2866, ""ENTER_SELL"": 3615}","{""DO_NOTHING"": {""DO_NOTHING"": 5374, ""ENTER_BUY"": 921, ""ENTER_SELL"": 1887}, ""ENTER_BUY"": {""DO_NOTHING"": 511, ""ENTER_BUY"": 1802, ""ENTER_SELL"": 553}, ""ENTER_SELL"": {""DO_NOTHING"": 626, ""ENTER_BUY"": 133, ""ENTER_SELL"": 2856}}",False
0.40,2022Q2,14978,9469,0.632194,0.598585,0.889818,8425.69,3.563618,54.98,0.628378,0.5807,0.675676,"{""DO_NOTHING"": 5509, ""ENTER_BUY"": 3552, ""ENTER_SELL"": 5917}","{""DO_NOTHING"": 7506, ""ENTER_BUY"": 3318, ""ENTER_SELL"": 4154}","{""DO_NOTHING"": {""DO_NOTHING"": 4522, ""ENTER_BUY"": 1070, ""ENTER_SELL"": 1914}, ""ENTER_BUY"": {""DO_NOTHING"": 519, ""ENTER_BUY"": 2232, ""ENTER_SELL"": 567}, ""ENTER_SELL"": {""DO_NOTHING"": 468, ""ENTER_BUY"": 250, ""ENTER_SELL"": 3436}}",False
0.40,2022Q3,15262,10994,0.720351,0.600327,0.871494,9581.21,3.417483,48.73,0.577402,0.625816,0.668785,"{""DO_NOTHING"": 4268, ""ENTER_BUY"": 5788, ""ENTER_SELL"": 5206}","{""DO_NOTHING"": 7079, ""ENTER_BUY"": 4048, ""ENTER_SELL"": 4135}","{""DO_NOTHING"": {""DO_NOTHING"": 3570, ""ENTER_BUY"": 1977, ""ENTER_SELL"": 1532}, ""ENTER_BUY"": {""DO_NOTHING"": 290, ""ENTER_BUY"": 3342, ""ENTER_SELL"": 416}, ""ENTER_SELL"": {""DO_NOTHING"": 408, ""ENTER_BUY"": 469, ""ENTER_SELL"": 3258}}",False
0.40,2022Q4,14965,11553,0.772001,0.568164,0.798909,9229.8,3.119201,55.0,0.553971,0.590088,0.631422,"{""DO_NOTHING"": 3412, ""ENTER_BUY"": 7013, ""ENTER_SELL"": 4540}","{""DO_NOTHING"": 6872, ""ENTER_BUY"": 4478, ""ENTER_SELL"": 3615}","{""DO_NOTHING"": {""DO_NOTHING"": 2885, ""ENTER_BUY"": 2500, ""ENTER_SELL"": 1487}, ""ENTER_BUY"": {""DO_NOTHING"": 219, ""ENTER_BUY"": 3885, ""ENTER_SELL"": 374}, ""ENTER_SELL"": {""DO_NOTHING"": 308, ""ENTER_BUY"": 628, ""ENTER_SELL"": 2679}}",False
0.40,2023Q1,14934,8593,0.575398,0.576981,0.853264,7332.1,3.396229,75.0,0.571667,0.583684,0.665499,"{""DO_NOTHING"": 6341, ""ENTER_BUY"": 4793, ""ENTER_SELL"": 3800}","{""DO_NOTHING"": 8085, ""ENTER_BUY"": 3546, ""ENTER_SELL"": 3303}","{""DO_NOTHING"": {""DO_NOTHING"": 5156, ""ENTER_BUY"": 1636, ""ENTER_SELL"": 1293}, ""ENTER_BUY"": {""DO_NOTHING"": 517, ""ENTER_BUY"": 2740, ""ENTER_SELL"": 289}, ""ENTER_SELL"": {""DO_NOTHING"": 668, ""ENTER_BUY"": 417, ""ENTER_SELL"": 2218}}",False
0.40,2023Q2,14931,6517,0.436474,0.611785,0.97729,6369.0,4.142128,36.09,0.572479,0.654685,0.716619,"{""DO_NOTHING"": 8414, ""ENTER_BUY"": 3401, ""ENTER_SELL"": 3116}","{""DO_NOTHING"": 9442, ""ENTER_BUY"": 2630, ""ENTER_SELL"": 2859}","{""DO_NOTHING"": {""DO_NOTHING"": 7333, ""ENTER_BUY"": 1219, ""ENTER_SELL"": 890}, ""ENTER_BUY"": {""DO_NOTHING"": 497, ""ENTER_BUY"": 1947, ""ENTER_SELL"": 186}, ""ENTER_SELL"": {""DO_NOTHING"": 584, ""ENTER_BUY"": 235, ""ENTER_SELL"": 2040}}",False
0.40,2023Q3,14957,6411,0.428629,0.568242,0.847657,5434.33,3.406583,68.0,0.638254,0.526211,0.680819,"{""DO_NOTHING"": 8546, ""ENTER_BUY"": 2405, ""ENTER_SELL"": 4006}","{""DO_NOTHING"": 9634, ""ENTER_BUY"": 2495, ""ENTER_SELL"": 2828}","{""DO_NOTHING"": {""DO_NOTHING"": 7263, ""ENTER_BUY"": 799, ""ENTER_SELL"": 1572}, ""ENTER_BUY"": {""DO_NOTHING"": 634, ""ENTER_BUY"": 1535, ""ENTER_SELL"": 326}, ""ENTER_SELL"": {""DO_NOTHING"": 649, ""ENTER_BUY"": 71, ""ENTER_SELL"": 2108}}",False
0.40,2023Q4,14929,6468,0.433251,0.604515,0.963177,6229.83,4.055381,41.42,0.590426,0.624077,0.709966,"{""DO_NOTHING"": 8461, ""ENTER_BUY"": 3760, ""ENTER_SELL"": 2708}","{""DO_NOTHING"": 9511, ""ENTER_BUY"": 2869, ""ENTER_SELL"": 2549}","{""DO_NOTHING"": {""DO_NOTHING"": 7343, ""ENTER_BUY"": 1285, ""ENTER_SELL"": 883}, ""ENTER_BUY"": {""DO_NOTHING"": 514, ""ENTER_BUY"": 2220, ""ENTER_SELL"": 135}, ""ENTER_SELL"": {""DO_NOTHING"": 604, ""ENTER_BUY"": 255, ""ENTER_SELL"": 1690}}",False
0.40,2024Q1,14657,4937,0.336836,0.236581,-0.014928,-73.7,0.975031,420.28,0.222718,0.250405,0.440014,"{""DO_NOTHING"": 9720, ""ENTER_BUY"": 2465, ""ENTER_SELL"": 2472}","{""DO_NOTHING"": 10616, ""ENTER_BUY"": 1838, ""ENTER_SELL"": 2203}","{""DO_NOTHING"": {""DO_NOTHING"": 8135, ""ENTER_BUY"": 1195, ""ENTER_SELL"": 1286}, ""ENTER_BUY"": {""DO_NOTHING"": 722, ""ENTER_BUY"": 549, ""ENTER_SELL"": 567}, ""ENTER_SELL"": {""DO_NOTHING"": 863, ""ENTER_BUY"": 721, ""ENTER_SELL"": 619}}",False
0.40,2024Q2,14989,4954,0.330509,0.208115,-0.028557,-141.47,0.95036,548.52,0.218328,0.183978,0.413069,"{""DO_NOTHING"": 10035, ""ENTER_BUY"": 3481, ""ENTER_SELL"": 1473}","{""DO_NOTHING"": 11119, ""ENTER_BUY"": 1910, ""ENTER_SELL"": 1960}","{""DO_NOTHING"": {""DO_NOTHING"": 8455, ""ENTER_BUY"": 1980, ""ENTER_SELL"": 684}, ""ENTER_BUY"": {""DO_NOTHING"": 632, ""ENTER_BUY"": 760, ""ENTER_SELL"": 518}, ""ENTER_SELL"": {""DO_NOTHING"": 948, ""ENTER_BUY"": 741, ""ENTER_SELL"": 271}}",False
0.40,2024Q3,14801,4418,0.298493,0.224083,0.025661,113.37,1.046723,382.72,0.225,0.22314,0.437433,"{""DO_NOTHING"": 10383, ""ENTER_BUY"": 2240, ""ENTER_SELL"": 2178}","{""DO_NOTHING"": 11126, ""ENTER_BUY"": 1944, ""ENTER_SELL"": 1731}","{""DO_NOTHING"": {""DO_NOTHING"": 8848, ""ENTER_BUY"": 1177, ""ENTER_SELL"": 1101}, ""ENTER_BUY"": {""DO_NOTHING"": 849, ""ENTER_BUY"": 504, ""ENTER_SELL"": 591}, ""ENTER_SELL"": {""DO_NOTHING"": 686, ""ENTER_BUY"": 559, ""ENTER_SELL"": 486}}",False
0.40,2024Q4,14931,6255,0.418927,0.278337,0.06487,405.76,1.112027,391.76,0.25516,0.316099,0.449297,"{""DO_NOTHING"": 8676, ""ENTER_BUY"": 3876, ""ENTER_SELL"": 2379}","{""DO_NOTHING"": 9589, ""ENTER_BUY"": 2456, ""ENTER_SELL"": 2886}","{""DO_NOTHING"": {""DO_NOTHING"": 6848, ""ENTER_BUY"": 1719, ""ENTER_SELL"": 1022}, ""ENTER_BUY"": {""DO_NOTHING"": 862, ""ENTER_BUY"": 989, ""ENTER_SELL"": 605}, ""ENTER_SELL"": {""DO_NOTHING"": 966, ""ENTER_BUY"": 1168, ""ENTER_SELL"": 752}}",False
0.40,2025Q1,14033,7572,0.539585,0.283281,0.018658,141.28,1.03072,473.62,0.294922,0.267874,0.425315,"{""DO_NOTHING"": 6461, ""ENTER_BUY"": 4313, ""ENTER_SELL"": 3259}","{""DO_NOTHING"": 8014, ""ENTER_BUY"": 2997, ""ENTER_SELL"": 3022}","{""DO_NOTHING"": {""DO_NOTHING"": 4704, ""ENTER_BUY"": 1895, ""ENTER_SELL"": 1415}, ""ENTER_BUY"": {""DO_NOTHING"": 754, ""ENTER_BUY"": 1272, ""ENTER_SELL"": 971}, ""ENTER_SELL"": {""DO_NOTHING"": 1003, ""ENTER_BUY"": 1146, ""ENTER_SELL"": 873}}",False
0.40,2025Q2,14977,8421,0.562262,0.34414,0.085496,719.96,1.137266,392.52,0.404128,0.304647,0.418659,"{""DO_NOTHING"": 6556, ""ENTER_BUY"": 3343, ""ENTER_SELL"": 5078}","{""DO_NOTHING"": 6935, ""ENTER_BUY"": 4443, ""ENTER_SELL"": 3599}","{""DO_NOTHING"": {""DO_NOTHING"": 3726, ""ENTER_BUY"": 1286, ""ENTER_SELL"": 1923}, ""ENTER_BUY"": {""DO_NOTHING"": 1484, ""ENTER_BUY"": 1351, ""ENTER_SELL"": 1608}, ""ENTER_SELL"": {""DO_NOTHING"": 1346, ""ENTER_BUY"": 706, ""ENTER_SELL"": 1547}}",False
0.40,2025Q3,15034,6874,0.45723,0.295461,0.036491,250.84,1.059627,366.02,0.255196,0.309024,0.419894,"{""DO_NOTHING"": 8160, ""ENTER_BUY"": 1732, ""ENTER_SELL"": 5142}","{""DO_NOTHING"": 8829, ""ENTER_BUY"": 2783, ""ENTER_SELL"": 3422}","{""DO_NOTHING"": {""DO_NOTHING"": 5885, ""ENTER_BUY"": 691, ""ENTER_SELL"": 2253}, ""ENTER_BUY"": {""DO_NOTHING"": 1041, ""ENTER_BUY"": 442, ""ENTER_SELL"": 1300}, ""ENTER_SELL"": {""DO_NOTHING"": 1234, ""ENTER_BUY"": 599, ""ENTER_SELL"": 1589}}",False
0.40,2025Q4,14637,5286,0.36114,0.267877,0.135626,716.92,1.256844,293.09,0.278081,0.265736,0.429533,"{""DO_NOTHING"": 9351, ""ENTER_BUY"": 917, ""ENTER_SELL"": 4369}","{""DO_NOTHING"": 10266, ""ENTER_BUY"": 2193, ""ENTER_SELL"": 2178}","{""DO_NOTHING"": {""DO_NOTHING"": 7552, ""ENTER_BUY"": 462, ""ENTER_SELL"": 2252}, ""ENTER_BUY"": {""DO_NOTHING"": 982, ""ENTER_BUY"": 255, ""ENTER_SELL"": 956}, ""ENTER_SELL"": {""DO_NOTHING"": 817, ""ENTER_BUY"": 200, ""ENTER_SELL"": 1161}}",False
0.40,2026Q1,14016,5929,0.423017,0.307303,0.096421,571.68,1.166248,301.7,0.304975,0.308497,0.443613,"{""DO_NOTHING"": 8087, ""ENTER_BUY"": 2010, ""ENTER_SELL"": 3919}","{""DO_NOTHING"": 8447, ""ENTER_BUY"": 2498, ""ENTER_SELL"": 3071}","{""DO_NOTHING"": {""DO_NOTHING"": 5894, ""ENTER_BUY"": 794, ""ENTER_SELL"": 1759}, ""ENTER_BUY"": {""DO_NOTHING"": 934, ""ENTER_BUY"": 613, ""ENTER_SELL"": 951}, ""ENTER_SELL"": {""DO_NOTHING"": 1259, ""ENTER_BUY"": 603, ""ENTER_SELL"": 1209}}",False
0.40,2026Q2,2294,1160,0.505667,0.159483,-0.318733,-369.73,0.548477,430.54,0.666667,0.152838,0.305366,"{""DO_NOTHING"": 1134, ""ENTER_BUY"": 15, ""ENTER_SELL"": 1145}","{""DO_NOTHING"": 1283, ""ENTER_BUY"": 692, ""ENTER_SELL"": 319}","{""DO_NOTHING"": {""DO_NOTHING"": 784, ""ENTER_BUY"": 5, ""ENTER_SELL"": 494}, ""ENTER_BUY"": {""DO_NOTHING"": 206, ""ENTER_BUY"": 10, ""ENTER_SELL"": 476}, ""ENTER_SELL"": {""DO_NOTHING"": 144, ""ENTER_BUY"": 0, ""ENTER_SELL"": 175}}",False
0.50,2020Q1,12638,2731,0.216094,0.741487,1.295643,3538.4,6.846276,25.0,0.734526,0.748201,0.634554,"{""DO_NOTHING"": 9907, ""ENTER_BUY"": 1341, ""ENTER_SELL"": 1390}","{""DO_NOTHING"": 7904, ""ENTER_BUY"": 2392, ""ENTER_SELL"": 2342}","{""DO_NOTHING"": {""DO_NOTHING"": 7290, ""ENTER_BUY"": 308, ""ENTER_SELL"": 306}, ""ENTER_BUY"": {""DO_NOTHING"": 1363, ""ENTER_BUY"": 985, ""ENTER_SELL"": 44}, ""ENTER_SELL"": {""DO_NOTHING"": 1254, ""ENTER_BUY"": 48, ""ENTER_SELL"": 1040}}",False
0.50,2020Q2,14976,2479,0.165532,0.793868,1.442081,3574.92,9.363951,22.0,0.792923,0.795383,0.51341,"{""DO_NOTHING"": 12497, ""ENTER_BUY"": 1526, ""ENTER_SELL"": 953}","{""DO_NOTHING"": 7884, ""ENTER_BUY"": 3709, ""ENTER_SELL"": 3383}","{""DO_NOTHING"": {""DO_NOTHING"": 7422, ""ENTER_BUY"": 285, ""ENTER_SELL"": 177}, ""ENTER_BUY"": {""DO_NOTHING"": 2481, ""ENTER_BUY"": 1210, ""ENTER_SELL"": 18}, ""ENTER_SELL"": {""DO_NOTHING"": 2594, ""ENTER_BUY"": 31, ""ENTER_SELL"": 758}}",False
0.50,2020Q3,15264,2440,0.159853,0.820492,1.505885,3674.36,10.735983,30.29,0.836995,0.797862,0.524389,"{""DO_NOTHING"": 12824, ""ENTER_BUY"": 1411, ""ENTER_SELL"": 1029}","{""DO_NOTHING"": 8175, ""ENTER_BUY"": 3740, ""ENTER_SELL"": 3349}","{""DO_NOTHING"": {""DO_NOTHING"": 7765, ""ENTER_BUY"": 210, ""ENTER_SELL"": 200}, ""ENTER_BUY"": {""DO_NOTHING"": 2551, ""ENTER_BUY"": 1181, ""ENTER_SELL"": 8}, ""ENTER_SELL"": {""DO_NOTHING"": 2508, ""ENTER_BUY"": 20, ""ENTER_SELL"": 821}}",False
0.50,2020Q4,14896,2768,0.185822,0.773844,1.388291,3842.79,8.378912,30.64,0.804598,0.742733,0.60661,"{""DO_NOTHING"": 12128, ""ENTER_BUY"": 1392, ""ENTER_SELL"": 1376}","{""DO_NOTHING"": 9190, ""ENTER_BUY"": 3077, ""ENTER_SELL"": 2629}","{""DO_NOTHING"": {""DO_NOTHING"": 8615, ""ENTER_BUY"": 237, ""ENTER_SELL"": 338}, ""ENTER_BUY"": {""DO_NOTHING"": 1941, ""ENTER_BUY"": 1120, ""ENTER_SELL"": 16}, ""ENTER_SELL"": {""DO_NOTHING"": 1572, ""ENTER_BUY"": 35, ""ENTER_SELL"": 1022}}",False
0.50,2021Q1,14378,4198,0.291974,0.790615,1.481422,6219.01,10.652202,24.0,0.809582,0.778344,0.708445,"{""DO_NOTHING"": 10180, ""ENTER_BUY"": 1649, ""ENTER_SELL"": 2549}","{""DO_NOTHING"": 8485, ""ENTER_BUY"": 2646, ""ENTER_SELL"": 3247}","{""DO_NOTHING"": {""DO_NOTHING"": 7644, ""ENTER_BUY"": 296, ""ENTER_SELL"": 545}, ""ENTER_BUY"": {""DO_NOTHING"": 1291, ""ENTER_BUY"": 1335, ""ENTER_SELL"": 20}, ""ENTER_SELL"": {""DO_NOTHING"": 1245, ""ENTER_BUY"": 18, ""ENTER_SELL"": 1984}}",False
0.50,2021Q2,14891,3100,0.208179,0.787742,1.501661,4655.15,11.576761,32.0,0.832988,0.748031,0.705286,"{""DO_NOTHING"": 11791, ""ENTER_BUY"": 1449, ""ENTER_SELL"": 1651}","{""DO_NOTHING"": 10156, ""ENTER_BUY"": 2448, ""ENTER_SELL"": 2287}","{""DO_NOTHING"": {""DO_NOTHING"": 9538, ""ENTER_BUY"": 238, ""ENTER_SELL"": 380}, ""ENTER_BUY"": {""DO_NOTHING"": 1205, ""ENTER_BUY"": 1207, ""ENTER_SELL"": 36}, ""ENTER_SELL"": {""DO_NOTHING"": 1048, ""ENTER_BUY"": 4, ""ENTER_SELL"": 1235}}",False
0.50,2021Q3,15264,2185,0.143147,0.867277,1.723703,3766.29,24.673958,13.0,0.900937,0.849791,0.711233,"{""DO_NOTHING"": 13079, ""ENTER_BUY"": 747, ""ENTER_SELL"": 1438}","{""DO_NOTHING"": 11389, ""ENTER_BUY"": 1710, ""ENTER_SELL"": 2165}","{""DO_NOTHING"": {""DO_NOTHING"": 11103, ""ENTER_BUY"": 73, ""ENTER_SELL"": 213}, ""ENTER_BUY"": {""DO_NOTHING"": 1034, ""ENTER_BUY"": 673, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 942, ""ENTER_BUY"": 1, ""ENTER_SELL"": 1222}}",False
0.50,2021Q4,15206,2668,0.175457,0.803973,1.530454,4083.25,12.005175,23.09,0.841675,0.78212,0.649704,"{""DO_NOTHING"": 12538, ""ENTER_BUY"": 979, ""ENTER_SELL"": 1689}","{""DO_NOTHING"": 10141, ""ENTER_BUY"": 2238, ""ENTER_SELL"": 2827}","{""DO_NOTHING"": {""DO_NOTHING"": 9659, ""ENTER_BUY"": 150, ""ENTER_SELL"": 332}, ""ENTER_BUY"": {""DO_NOTHING"": 1378, ""ENTER_BUY"": 824, ""ENTER_SELL"": 36}, ""ENTER_SELL"": {""DO_NOTHING"": 1501, ""ENTER_BUY"": 5, ""ENTER_SELL"": 1321}}",False
