timestamp,symbol,split,tradeable_direction_rr2_first_touch,buy_R,sell_R,session,hour,weekday,daily_range_position,variant,threshold,prediction,realized_R,year,quarter,month,win,loss
2024-01-03 12:00:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,wednesday,0.511656,rich_policy_medium,0.5,ENTER_BUY,-1.0,2024,2024Q1,2024-01,False,True
2024-01-03 12:20:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,wednesday,0.50012,rich_policy_medium,0.5,ENTER_BUY,-1.0,2024,2024Q1,2024-01,False,True
2024-01-03 12:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.36,overlap,12,wednesday,0.494833,rich_policy_medium,0.5,ENTER_BUY,-1.0,2024,2024Q1,2024-01,False,True
2024-01-03 12:40:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.26,overlap,12,wednesday,0.490267,rich_policy_medium,0.5,ENTER_BUY,-1.0,2024,2024Q1,2024-01,False,True
2024-01-03 12:50:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,0.63,overlap,12,wednesday,0.493391,rich_policy_medium,0.5,ENTER_BUY,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:00:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,8,thursday,0.487863,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:05:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,8,thursday,0.488825,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:10:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,8,thursday,0.490267,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:15:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,8,thursday,0.494352,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,thursday,0.498438,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,thursday,0.503725,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 08:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,thursday,0.50012,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:05:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.50012,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:10:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.50733,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:15:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.513098,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:20:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.506369,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:25:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.497717,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:35:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.512617,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:40:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.517424,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:45:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.527998,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:50:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.518385,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 09:55:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,9,thursday,0.510454,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:00:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.51454,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:05:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.513578,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:10:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.52223,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:15:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.528238,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:20:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.527758,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:25:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.528238,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:30:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.527277,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:35:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.519346,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:50:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.533526,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 10:55:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,10,thursday,0.540976,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:00:00+00:00,EURUSD,validation,DO_NOTHING,-0.12,-1.0,london,11,thursday,0.552511,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:05:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,11,thursday,0.548186,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:10:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,11,thursday,0.533766,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:15:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,london,11,thursday,0.545542,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,thursday,0.559962,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,thursday,0.557558,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,thursday,0.560683,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:35:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,thursday,0.56645,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-04 11:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,thursday,0.574621,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 11:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,thursday,0.583033,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 11:50:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,thursday,0.58808,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 11:55:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,thursday,0.579428,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:00:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.586638,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:05:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.592646,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.582552,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:15:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.574141,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:20:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.584475,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:25:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.582552,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.570776,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.574621,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.572459,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 12:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,overlap,12,thursday,0.565729,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 17:15:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.5,new_york,17,thursday,0.570776,rich_policy_medium,0.5,ENTER_SELL,1.5,2024,2024Q1,2024-01,True,False
2024-01-04 17:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.32,new_york,17,thursday,0.56621,rich_policy_medium,0.5,ENTER_SELL,1.32,2024,2024Q1,2024-01,True,False
2024-01-04 17:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.69,new_york,17,thursday,0.570776,rich_policy_medium,0.5,ENTER_SELL,1.69,2024,2024Q1,2024-01,True,False
2024-01-04 17:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,thursday,0.579909,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-04 17:35:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.74,new_york,17,thursday,0.571738,rich_policy_medium,0.5,ENTER_SELL,1.74,2024,2024Q1,2024-01,True,False
2024-01-04 17:40:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.48,new_york,17,thursday,0.570296,rich_policy_medium,0.5,ENTER_SELL,1.48,2024,2024Q1,2024-01,True,False
2024-01-04 17:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,thursday,0.573901,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:00:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.513338,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:05:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.513338,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.506128,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:15:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.508772,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:20:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.509493,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:25:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.510214,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.508772,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.512377,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.511896,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.509974,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:50:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.509974,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 07:55:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,7,friday,0.50757,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.493391,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.490026,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.48498,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.486181,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:50:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.488104,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 08:55:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,8,friday,0.487383,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:00:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.491228,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:05:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.488584,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.493631,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:15:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.496756,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:20:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.496035,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:25:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.502283,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.497236,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.496756,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.494593,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.482576,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:50:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.486181,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 09:55:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,friday,0.487623,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 10:00:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,10,friday,0.480413,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 10:05:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,10,friday,0.479933,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 10:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,10,friday,0.481855,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 10:15:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,10,friday,0.478971,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 10:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.4708,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.468878,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.465032,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:35:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.459745,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:40:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.454939,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:45:00+00:00,EURUSD,validation,DO_NOTHING,0.71,-1.0,london,10,friday,0.451574,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 10:50:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,10,friday,0.454939,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 11:15:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,friday,0.459505,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 11:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,friday,0.466234,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 11:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,friday,0.472242,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 11:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,0.16,london,11,friday,0.47801,rich_policy_medium,0.5,ENTER_SELL,0.16,2024,2024Q1,2024-01,True,False
2024-01-05 11:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,friday,0.490267,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 11:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,11,friday,0.480413,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 11:45:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,11,friday,0.465753,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 12:05:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,overlap,12,friday,0.452776,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 12:15:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,overlap,12,friday,0.448931,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 12:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,overlap,12,friday,0.44845,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 12:55:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,overlap,12,friday,0.455179,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 17:00:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,new_york,17,friday,0.543139,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 17:05:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,new_york,17,friday,0.635905,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-05 17:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.645758,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 17:15:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.628455,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 17:25:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.636866,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 17:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.634463,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 17:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.635665,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-05 17:45:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,new_york,17,friday,0.63951,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 08:05:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,tuesday,0.51997,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-09 08:15:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,tuesday,0.530018,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-09 08:20:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.42,london,8,tuesday,0.534288,rich_policy_medium,0.5,ENTER_SELL,1.42,2024,2024Q1,2024-01,True,False
2024-01-09 08:25:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,1.31,london,8,tuesday,0.532781,rich_policy_medium,0.5,ENTER_SELL,1.31,2024,2024Q1,2024-01,True,False
2024-01-09 08:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,tuesday,0.528008,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-09 08:35:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,london,8,tuesday,0.527506,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-09 09:10:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.534288,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:20:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.543582,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:25:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.542075,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:30:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.544084,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:35:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.555137,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:40:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.552876,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 09:55:00+00:00,EURUSD,validation,ENTER_SELL,-1.0,2.0,london,9,tuesday,0.54735,rich_policy_medium,0.5,ENTER_SELL,2.0,2024,2024Q1,2024-01,True,False
2024-01-09 14:00:00+00:00,EURUSD,validation,ENTER_BUY,2.0,-1.0,overlap,14,tuesday,0.477016,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
2024-01-09 14:30:00+00:00,EURUSD,validation,DO_NOTHING,-1.0,-1.0,overlap,14,tuesday,0.497111,rich_policy_medium,0.5,ENTER_SELL,-1.0,2024,2024Q1,2024-01,False,True
