threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.60,2023Q2,14931,256,0.017146,0.96875,1.944648,497.83,125.4575,1.0,0.974684,0.966102,0.317283,"{""DO_NOTHING"": 14675, ""ENTER_BUY"": 79, ""ENTER_SELL"": 177}","{""DO_NOTHING"": 9442, ""ENTER_BUY"": 2630, ""ENTER_SELL"": 2859}","{""DO_NOTHING"": {""DO_NOTHING"": 9434, ""ENTER_BUY"": 2, ""ENTER_SELL"": 6}, ""ENTER_BUY"": {""DO_NOTHING"": 2553, ""ENTER_BUY"": 77, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 2688, ""ENTER_BUY"": 0, ""ENTER_SELL"": 171}}",False
0.60,2023Q3,14957,433,0.02895,0.875289,1.668291,722.37,18.085383,10.0,0.808411,0.940639,0.352127,"{""DO_NOTHING"": 14524, ""ENTER_BUY"": 214, ""ENTER_SELL"": 219}","{""DO_NOTHING"": 9634, ""ENTER_BUY"": 2495, ""ENTER_SELL"": 2828}","{""DO_NOTHING"": {""DO_NOTHING"": 9584, ""ENTER_BUY"": 39, ""ENTER_SELL"": 11}, ""ENTER_BUY"": {""DO_NOTHING"": 2320, ""ENTER_BUY"": 173, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 2620, ""ENTER_BUY"": 2, ""ENTER_SELL"": 206}}",False
0.60,2023Q4,14929,462,0.030946,0.857143,1.692987,782.16,20.4858,9.0,0.851974,0.867089,0.350815,"{""DO_NOTHING"": 14467, ""ENTER_BUY"": 304, ""ENTER_SELL"": 158}","{""DO_NOTHING"": 9511, ""ENTER_BUY"": 2869, ""ENTER_SELL"": 2549}","{""DO_NOTHING"": {""DO_NOTHING"": 9447, ""ENTER_BUY"": 45, ""ENTER_SELL"": 19}, ""ENTER_BUY"": {""DO_NOTHING"": 2608, ""ENTER_BUY"": 259, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 2412, ""ENTER_BUY"": 0, ""ENTER_SELL"": 137}}",False
0.60,2024Q1,14657,24,0.001637,0.958333,1.875,45.0,46.0,1.0,0.958333,,0.28851,"{""DO_NOTHING"": 14633, ""ENTER_BUY"": 24}","{""DO_NOTHING"": 10616, ""ENTER_BUY"": 1838, ""ENTER_SELL"": 2203}","{""DO_NOTHING"": {""DO_NOTHING"": 10615, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1815, ""ENTER_BUY"": 23, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 2203, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024Q2,14989,17,0.001134,0.117647,-0.621765,-10.57,0.274537,12.57,0.117647,,0.284596,"{""DO_NOTHING"": 14972, ""ENTER_BUY"": 17}","{""DO_NOTHING"": 11119, ""ENTER_BUY"": 1910, ""ENTER_SELL"": 1960}","{""DO_NOTHING"": {""DO_NOTHING"": 11111, ""ENTER_BUY"": 8, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1908, ""ENTER_BUY"": 2, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1953, ""ENTER_BUY"": 7, ""ENTER_SELL"": 0}}",True
0.60,2024Q3,14801,14,0.000946,0.285714,-0.142857,-2.0,0.8,7.0,0.285714,,0.287499,"{""DO_NOTHING"": 14787, ""ENTER_BUY"": 14}","{""DO_NOTHING"": 11126, ""ENTER_BUY"": 1944, ""ENTER_SELL"": 1731}","{""DO_NOTHING"": {""DO_NOTHING"": 11122, ""ENTER_BUY"": 4, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1940, ""ENTER_BUY"": 4, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1725, ""ENTER_BUY"": 6, ""ENTER_SELL"": 0}}",True
0.60,2024Q4,14931,67,0.004487,0.358209,0.197612,13.24,1.347507,15.79,0.263158,0.482759,0.266402,"{""DO_NOTHING"": 14864, ""ENTER_BUY"": 38, ""ENTER_SELL"": 29}","{""DO_NOTHING"": 9589, ""ENTER_BUY"": 2456, ""ENTER_SELL"": 2886}","{""DO_NOTHING"": {""DO_NOTHING"": 9556, ""ENTER_BUY"": 21, ""ENTER_SELL"": 12}, ""ENTER_BUY"": {""DO_NOTHING"": 2443, ""ENTER_BUY"": 10, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 2865, ""ENTER_BUY"": 7, ""ENTER_SELL"": 14}}",True
0.60,2025Q1,14033,72,0.005131,0.319444,-0.000833,-0.06,0.998707,35.0,0.588235,0.236364,0.247516,"{""DO_NOTHING"": 13961, ""ENTER_BUY"": 17, ""ENTER_SELL"": 55}","{""DO_NOTHING"": 8014, ""ENTER_BUY"": 2997, ""ENTER_SELL"": 3022}","{""DO_NOTHING"": {""DO_NOTHING"": 7993, ""ENTER_BUY"": 5, ""ENTER_SELL"": 16}, ""ENTER_BUY"": {""DO_NOTHING"": 2961, ""ENTER_BUY"": 10, ""ENTER_SELL"": 26}, ""ENTER_SELL"": {""DO_NOTHING"": 3007, ""ENTER_BUY"": 2, ""ENTER_SELL"": 13}}",True
0.60,2025Q2,14977,8,0.000534,0.875,1.625,13.0,14.0,1.0,0.666667,1.0,0.212267,"{""DO_NOTHING"": 14969, ""ENTER_BUY"": 3, ""ENTER_SELL"": 5}","{""DO_NOTHING"": 6935, ""ENTER_BUY"": 4443, ""ENTER_SELL"": 3599}","{""DO_NOTHING"": {""DO_NOTHING"": 6934, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 4441, ""ENTER_BUY"": 2, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 3594, ""ENTER_BUY"": 0, ""ENTER_SELL"": 5}}",True
0.60,2025Q3,15034,138,0.009179,0.333333,0.014348,1.98,1.021758,51.0,0.226667,0.460317,0.256369,"{""DO_NOTHING"": 14896, ""ENTER_BUY"": 75, ""ENTER_SELL"": 63}","{""DO_NOTHING"": 8829, ""ENTER_BUY"": 2783, ""ENTER_SELL"": 3422}","{""DO_NOTHING"": {""DO_NOTHING"": 8785, ""ENTER_BUY"": 29, ""ENTER_SELL"": 15}, ""ENTER_BUY"": {""DO_NOTHING"": 2747, ""ENTER_BUY"": 17, ""ENTER_SELL"": 19}, ""ENTER_SELL"": {""DO_NOTHING"": 3364, ""ENTER_BUY"": 29, ""ENTER_SELL"": 29}}",False
0.60,2025Q4,14637,108,0.007379,0.361111,0.326204,35.23,1.704177,28.65,0.0,0.364486,0.286138,"{""DO_NOTHING"": 14529, ""ENTER_BUY"": 1, ""ENTER_SELL"": 107}","{""DO_NOTHING"": 10266, ""ENTER_BUY"": 2193, ""ENTER_SELL"": 2178}","{""DO_NOTHING"": {""DO_NOTHING"": 10219, ""ENTER_BUY"": 0, ""ENTER_SELL"": 47}, ""ENTER_BUY"": {""DO_NOTHING"": 2172, ""ENTER_BUY"": 0, ""ENTER_SELL"": 21}, ""ENTER_SELL"": {""DO_NOTHING"": 2138, ""ENTER_BUY"": 1, ""ENTER_SELL"": 39}}",False
0.60,2026Q1,14016,64,0.004566,0.796875,1.390625,89.0,7.846154,9.0,0.0,0.927273,0.262167,"{""DO_NOTHING"": 13952, ""ENTER_BUY"": 9, ""ENTER_SELL"": 55}","{""DO_NOTHING"": 8447, ""ENTER_BUY"": 2498, ""ENTER_SELL"": 3071}","{""DO_NOTHING"": {""DO_NOTHING"": 8443, ""ENTER_BUY"": 0, ""ENTER_SELL"": 4}, ""ENTER_BUY"": {""DO_NOTHING"": 2498, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 3011, ""ENTER_BUY"": 9, ""ENTER_SELL"": 51}}",True
0.60,2026Q2,2294,5,0.00218,0.0,-1.0,-5.0,0.0,5.0,,0.0,0.238895,"{""DO_NOTHING"": 2289, ""ENTER_SELL"": 5}","{""DO_NOTHING"": 1283, ""ENTER_BUY"": 692, ""ENTER_SELL"": 319}","{""DO_NOTHING"": {""DO_NOTHING"": 1280, ""ENTER_BUY"": 0, ""ENTER_SELL"": 3}, ""ENTER_BUY"": {""DO_NOTHING"": 690, ""ENTER_BUY"": 0, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 319, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
