threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.40,ENTER_BUY,26657,26657,1.0,0.259482,0.033241,886.1,1.057198,607.14,0.259482,,0.137348,"{""ENTER_BUY"": 26657}","{""DO_NOTHING"": 12903, ""ENTER_BUY"": 6917, ""ENTER_SELL"": 6837}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 12903, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 6917, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 6837, ""ENTER_SELL"": 0}}",False
0.40,ENTER_SELL,30414,30414,1.0,0.265864,-0.010737,-326.54,0.982397,1254.63,,0.265864,0.140017,"{""ENTER_SELL"": 30414}","{""DO_NOTHING"": 13827, ""ENTER_BUY"": 8501, ""ENTER_SELL"": 8086}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 13827}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 8501}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 8086}}",False
0.50,ENTER_BUY,4604,4604,1.0,0.276281,0.043514,200.34,1.074269,277.69,0.276281,,0.144316,"{""ENTER_BUY"": 4604}","{""DO_NOTHING"": 2139, ""ENTER_BUY"": 1272, ""ENTER_SELL"": 1193}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 2139, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 1272, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 1193, ""ENTER_SELL"": 0}}",False
0.50,ENTER_SELL,5998,5998,1.0,0.289096,0.022314,133.84,1.036318,400.31,,0.289096,0.149509,"{""ENTER_SELL"": 5998}","{""DO_NOTHING"": 2513, ""ENTER_BUY"": 1751, ""ENTER_SELL"": 1734}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 2513}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 1751}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 1734}}",False
0.60,ENTER_BUY,198,198,1.0,0.343434,0.084091,16.65,1.134632,42.0,0.343434,,0.170426,"{""ENTER_BUY"": 198}","{""DO_NOTHING"": 69, ""ENTER_BUY"": 68, ""ENTER_SELL"": 61}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 69, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 68, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 61, ""ENTER_SELL"": 0}}",False
0.60,ENTER_SELL,319,319,1.0,0.473354,0.511505,163.17,2.114397,36.0,,0.473354,0.214184,"{""ENTER_SELL"": 319}","{""DO_NOTHING"": 97, ""ENTER_BUY"": 71, ""ENTER_SELL"": 151}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 97}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 71}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 151}}",False
