threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.50,2023,59751,8839,0.147931,0.817061,1.5407,13618.25,12.216375,22.07,0.812898,0.821495,0.569341,"{""DO_NOTHING"": 50912, ""ENTER_BUY"": 4559, ""ENTER_SELL"": 4280}","{""DO_NOTHING"": 36672, ""ENTER_BUY"": 11540, ""ENTER_SELL"": 11539}","{""DO_NOTHING"": {""DO_NOTHING"": 35169, ""ENTER_BUY"": 799, ""ENTER_SELL"": 704}, ""ENTER_BUY"": {""DO_NOTHING"": 7774, ""ENTER_BUY"": 3706, ""ENTER_SELL"": 60}, ""ENTER_SELL"": {""DO_NOTHING"": 7969, ""ENTER_BUY"": 54, ""ENTER_SELL"": 3516}}",False
0.50,2024,59378,3116,0.052477,0.261553,0.025026,77.98,1.043029,203.07,0.267504,0.249761,0.329739,"{""DO_NOTHING"": 56262, ""ENTER_BUY"": 2071, ""ENTER_SELL"": 1045}","{""DO_NOTHING"": 42450, ""ENTER_BUY"": 8148, ""ENTER_SELL"": 8780}","{""DO_NOTHING"": {""DO_NOTHING"": 40850, ""ENTER_BUY"": 1072, ""ENTER_SELL"": 528}, ""ENTER_BUY"": {""DO_NOTHING"": 7338, ""ENTER_BUY"": 554, ""ENTER_SELL"": 256}, ""ENTER_SELL"": {""DO_NOTHING"": 8074, ""ENTER_BUY"": 445, ""ENTER_SELL"": 261}}",False
0.50,2025,58681,5977,0.101856,0.28777,0.028817,172.24,1.047191,327.42,0.296882,0.282654,0.316467,"{""DO_NOTHING"": 52704, ""ENTER_BUY"": 2149, ""ENTER_SELL"": 3828}","{""DO_NOTHING"": 34044, ""ENTER_BUY"": 12416, ""ENTER_SELL"": 12221}","{""DO_NOTHING"": {""DO_NOTHING"": 31531, ""ENTER_BUY"": 941, ""ENTER_SELL"": 1572}, ""ENTER_BUY"": {""DO_NOTHING"": 10604, ""ENTER_BUY"": 638, ""ENTER_SELL"": 1174}, ""ENTER_SELL"": {""DO_NOTHING"": 10569, ""ENTER_BUY"": 570, ""ENTER_SELL"": 1082}}",False
0.50,2026,16310,1509,0.09252,0.312127,0.055639,83.96,1.091202,239.35,0.208333,0.347556,0.322435,"{""DO_NOTHING"": 14801, ""ENTER_BUY"": 384, ""ENTER_SELL"": 1125}","{""DO_NOTHING"": 9730, ""ENTER_BUY"": 3190, ""ENTER_SELL"": 3390}","{""DO_NOTHING"": {""DO_NOTHING"": 9191, ""ENTER_BUY"": 126, ""ENTER_SELL"": 413}, ""ENTER_BUY"": {""DO_NOTHING"": 2789, ""ENTER_BUY"": 80, ""ENTER_SELL"": 321}, ""ENTER_SELL"": {""DO_NOTHING"": 2821, ""ENTER_BUY"": 178, ""ENTER_SELL"": 391}}",False
0.60,2020,57774,2154,0.037283,0.909471,1.767837,3807.92,25.556136,11.0,0.915609,0.899387,0.343888,"{""DO_NOTHING"": 55620, ""ENTER_BUY"": 1339, ""ENTER_SELL"": 815}","{""DO_NOTHING"": 33153, ""ENTER_BUY"": 12918, ""ENTER_SELL"": 11703}","{""DO_NOTHING"": {""DO_NOTHING"": 32960, ""ENTER_BUY"": 111, ""ENTER_SELL"": 82}, ""ENTER_BUY"": {""DO_NOTHING"": 11692, ""ENTER_BUY"": 1226, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 10968, ""ENTER_BUY"": 2, ""ENTER_SELL"": 733}}",False
0.60,2021,59739,5036,0.0843,0.888006,1.740181,8763.55,24.217162,13.0,0.907441,0.87851,0.514349,"{""DO_NOTHING"": 54703, ""ENTER_BUY"": 1653, ""ENTER_SELL"": 3383}","{""DO_NOTHING"": 40171, ""ENTER_BUY"": 9042, ""ENTER_SELL"": 10526}","{""DO_NOTHING"": {""DO_NOTHING"": 39619, ""ENTER_BUY"": 149, ""ENTER_SELL"": 403}, ""ENTER_BUY"": {""DO_NOTHING"": 7534, ""ENTER_BUY"": 1500, ""ENTER_SELL"": 8}, ""ENTER_SELL"": {""DO_NOTHING"": 7550, ""ENTER_BUY"": 4, ""ENTER_SELL"": 2972}}",False
0.60,2022,59868,3905,0.065227,0.879641,1.694538,6617.17,19.159582,13.0,0.86224,0.902425,0.361635,"{""DO_NOTHING"": 55963, ""ENTER_BUY"": 2214, ""ENTER_SELL"": 1691}","{""DO_NOTHING"": 29639, ""ENTER_BUY"": 14710, ""ENTER_SELL"": 15519}","{""DO_NOTHING"": {""DO_NOTHING"": 29189, ""ENTER_BUY"": 289, ""ENTER_SELL"": 161}, ""ENTER_BUY"": {""DO_NOTHING"": 12797, ""ENTER_BUY"": 1909, ""ENTER_SELL"": 4}, ""ENTER_SELL"": {""DO_NOTHING"": 13977, ""ENTER_BUY"": 16, ""ENTER_SELL"": 1526}}",False
0.60,2023,59751,1723,0.028836,0.897272,1.775508,3059.2,28.705126,10.0,0.876437,0.929308,0.339863,"{""DO_NOTHING"": 58028, ""ENTER_BUY"": 1044, ""ENTER_SELL"": 679}","{""DO_NOTHING"": 36672, ""ENTER_BUY"": 11540, ""ENTER_SELL"": 11539}","{""DO_NOTHING"": {""DO_NOTHING"": 36501, ""ENTER_BUY"": 127, ""ENTER_SELL"": 44}, ""ENTER_BUY"": {""DO_NOTHING"": 10621, ""ENTER_BUY"": 915, ""ENTER_SELL"": 4}, ""ENTER_SELL"": {""DO_NOTHING"": 10906, ""ENTER_BUY"": 2, ""ENTER_SELL"": 631}}",False
0.60,2024,59378,122,0.002055,0.434426,0.374344,45.67,1.717292,20.57,0.419355,0.482759,0.282166,"{""DO_NOTHING"": 59256, ""ENTER_BUY"": 93, ""ENTER_SELL"": 29}","{""DO_NOTHING"": 42450, ""ENTER_BUY"": 8148, ""ENTER_SELL"": 8780}","{""DO_NOTHING"": {""DO_NOTHING"": 42404, ""ENTER_BUY"": 34, ""ENTER_SELL"": 12}, ""ENTER_BUY"": {""DO_NOTHING"": 8106, ""ENTER_BUY"": 39, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 8746, ""ENTER_BUY"": 20, ""ENTER_SELL"": 14}}",False
0.60,2025,58681,326,0.005555,0.352761,0.153834,50.15,1.266161,51.0,0.302083,0.373913,0.250965,"{""DO_NOTHING"": 58355, ""ENTER_BUY"": 96, ""ENTER_SELL"": 230}","{""DO_NOTHING"": 34044, ""ENTER_BUY"": 12416, ""ENTER_SELL"": 12221}","{""DO_NOTHING"": {""DO_NOTHING"": 33931, ""ENTER_BUY"": 35, ""ENTER_SELL"": 78}, ""ENTER_BUY"": {""DO_NOTHING"": 12321, ""ENTER_BUY"": 29, ""ENTER_SELL"": 66}, ""ENTER_SELL"": {""DO_NOTHING"": 12103, ""ENTER_BUY"": 32, ""ENTER_SELL"": 86}}",False
0.60,2026,16310,69,0.004231,0.73913,1.217391,84.0,5.666667,14.0,0.0,0.85,0.259441,"{""DO_NOTHING"": 16241, ""ENTER_BUY"": 9, ""ENTER_SELL"": 60}","{""DO_NOTHING"": 9730, ""ENTER_BUY"": 3190, ""ENTER_SELL"": 3390}","{""DO_NOTHING"": {""DO_NOTHING"": 9723, ""ENTER_BUY"": 0, ""ENTER_SELL"": 7}, ""ENTER_BUY"": {""DO_NOTHING"": 3188, ""ENTER_BUY"": 0, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 3330, ""ENTER_BUY"": 9, ""ENTER_SELL"": 51}}",True
